date,gross_return,net_return,turnover,nav
2017-05-31,0.0,0.0,0.0,1.0
2017-06-01,0.0,0.0,0.0,1.0
2017-06-02,0.0,0.0,0.0,1.0
2017-06-05,0.0,0.0,0.0,1.0
2017-06-06,0.0,0.0,0.0,1.0
2017-06-07,0.0,0.0,0.0,1.0
2017-06-08,0.0,0.0,0.0,1.0
2017-06-09,0.0,0.0,0.0,1.0
2017-06-12,0.0,0.0,0.0,1.0
2017-06-13,0.0,0.0,0.0,1.0
2017-06-14,0.0,0.0,0.0,1.0
2017-06-15,0.0,0.0,0.0,1.0
2017-06-16,0.0,0.0,0.0,1.0
2017-06-19,0.0,0.0,0.0,1.0
2017-06-20,0.0,0.0,0.0,1.0
2017-06-21,0.0,0.0,0.0,1.0
2017-06-22,0.0,0.0,0.0,1.0
2017-06-23,0.0,0.0,0.0,1.0
2017-06-26,0.0,0.0,0.0,1.0
2017-06-27,0.0,0.0,0.0,1.0
2017-06-28,0.0,0.0,0.0,1.0
2017-06-29,0.0,0.0,0.0,1.0
2017-06-30,0.0,0.0,0.0,1.0
2017-07-03,0.0,0.0,0.0,1.0
2017-07-05,0.0,0.0,0.0,1.0
2017-07-06,0.0,0.0,0.0,1.0
2017-07-07,0.0,0.0,0.0,1.0
2017-07-10,0.0,0.0,0.0,1.0
2017-07-11,0.0,0.0,0.0,1.0
2017-07-12,0.0,0.0,0.0,1.0
2017-07-13,0.0,0.0,0.0,1.0
2017-07-14,0.0,0.0,0.0,1.0
2017-07-17,0.0,0.0,0.0,1.0
2017-07-18,0.0,0.0,0.0,1.0
2017-07-19,0.0,0.0,0.0,1.0
2017-07-20,0.0,0.0,0.0,1.0
2017-07-21,0.0,0.0,0.0,1.0
2017-07-24,0.0,0.0,0.0,1.0
2017-07-25,0.0,0.0,0.0,1.0
2017-07-26,0.0,0.0,0.0,1.0
2017-07-27,0.0,0.0,0.0,1.0
2017-07-28,0.0,0.0,0.0,1.0
2017-07-31,0.0,0.0,0.0,1.0
2017-08-01,0.0,0.0,0.0,1.0
2017-08-02,0.0,0.0,0.0,1.0
2017-08-03,0.0,0.0,0.0,1.0
2017-08-04,0.0,0.0,0.0,1.0
2017-08-07,0.0,0.0,0.0,1.0
2017-08-08,0.0,0.0,0.0,1.0
2017-08-09,0.0,0.0,0.0,1.0
2017-08-10,0.0,0.0,0.0,1.0
2017-08-11,0.0,0.0,0.0,1.0
2017-08-14,0.0,0.0,0.0,1.0
2017-08-15,0.0,0.0,0.0,1.0
2017-08-16,0.0,0.0,0.0,1.0
2017-08-17,0.0,0.0,0.0,1.0
2017-08-18,0.0,0.0,0.0,1.0
2017-08-21,0.0,0.0,0.0,1.0
2017-08-22,0.0,0.0,0.0,1.0
2017-08-23,0.0,0.0,0.0,1.0
2017-08-24,0.0,0.0,0.0,1.0
2017-08-25,0.0,0.0,0.0,1.0
2017-08-28,0.0,0.0,0.0,1.0
2017-08-29,0.0,0.0,0.0,1.0
2017-08-30,0.0,0.0,0.0,1.0
2017-08-31,0.0,0.0,0.0,1.0
2017-09-01,0.0,0.0,0.0,1.0
2017-09-05,0.0,0.0,0.0,1.0
2017-09-06,0.0,0.0,0.0,1.0
2017-09-07,0.0,0.0,0.0,1.0
2017-09-08,0.0,0.0,0.0,1.0
2017-09-11,0.0,0.0,0.0,1.0
2017-09-12,0.0,0.0,0.0,1.0
2017-09-13,0.0,0.0,0.0,1.0
2017-09-14,0.0,0.0,0.0,1.0
2017-09-15,0.0,0.0,0.0,1.0
2017-09-18,0.0,0.0,0.0,1.0
2017-09-19,0.0,0.0,0.0,1.0
2017-09-20,0.0,0.0,0.0,1.0
2017-09-21,0.0,0.0,0.0,1.0
2017-09-22,0.0,0.0,0.0,1.0
2017-09-25,0.0,0.0,0.0,1.0
2017-09-26,0.0,0.0,0.0,1.0
2017-09-27,0.0,0.0,0.0,1.0
2017-09-28,0.0,0.0,0.0,1.0
2017-09-29,0.0,0.0,0.0,1.0
2017-10-02,0.0,0.0,0.0,1.0
2017-10-03,0.0,0.0,0.0,1.0
2017-10-04,0.0,0.0,0.0,1.0
2017-10-05,0.0,0.0,0.0,1.0
2017-10-06,0.0,0.0,0.0,1.0
2017-10-09,0.0,0.0,0.0,1.0
2017-10-10,0.0,0.0,0.0,1.0
2017-10-11,0.0,0.0,0.0,1.0
2017-10-12,0.0,0.0,0.0,1.0
2017-10-13,0.0,0.0,0.0,1.0
2017-10-16,0.0,0.0,0.0,1.0
2017-10-17,0.0,0.0,0.0,1.0
2017-10-18,0.0,0.0,0.0,1.0
2017-10-19,0.0,0.0,0.0,1.0
2017-10-20,0.0,0.0,0.0,1.0
2017-10-23,0.0,0.0,0.0,1.0
2017-10-24,0.0,0.0,0.0,1.0
2017-10-25,0.0,0.0,0.0,1.0
2017-10-26,0.0,0.0,0.0,1.0
2017-10-27,0.0,0.0,0.0,1.0
2017-10-30,0.0,0.0,0.0,1.0
2017-10-31,0.0,0.0,0.0,1.0
2017-11-01,0.0,0.0,0.0,1.0
2017-11-02,0.0,0.0,0.0,1.0
2017-11-03,0.0,0.0,0.0,1.0
2017-11-06,0.0,0.0,0.0,1.0
2017-11-07,0.0,0.0,0.0,1.0
2017-11-08,0.0,0.0,0.0,1.0
2017-11-09,0.0,0.0,0.0,1.0
2017-11-10,0.0,0.0,0.0,1.0
2017-11-13,0.0,0.0,0.0,1.0
2017-11-14,0.0,0.0,0.0,1.0
2017-11-15,0.0,0.0,0.0,1.0
2017-11-16,0.0,0.0,0.0,1.0
2017-11-17,0.0,0.0,0.0,1.0
2017-11-20,0.0,0.0,0.0,1.0
2017-11-21,0.0,0.0,0.0,1.0
2017-11-22,0.0,0.0,0.0,1.0
2017-11-24,0.0,0.0,0.0,1.0
2017-11-27,0.0,0.0,0.0,1.0
2017-11-28,0.0,0.0,0.0,1.0
2017-11-29,0.0,0.0,0.0,1.0
2017-11-30,0.0,0.0,0.0,1.0
2017-12-01,0.0,0.0,0.0,1.0
2017-12-04,0.0,0.0,0.0,1.0
2017-12-05,0.0,0.0,0.0,1.0
2017-12-06,0.0,0.0,0.0,1.0
2017-12-07,0.0,0.0,0.0,1.0
2017-12-08,0.0,0.0,0.0,1.0
2017-12-11,0.0,0.0,0.0,1.0
2017-12-12,0.0,0.0,0.0,1.0
2017-12-13,0.0,0.0,0.0,1.0
2017-12-14,0.0,0.0,0.0,1.0
2017-12-15,0.0,0.0,0.0,1.0
2017-12-18,0.0,0.0,0.0,1.0
2017-12-19,0.0,0.0,0.0,1.0
2017-12-20,0.0,0.0,0.0,1.0
2017-12-21,0.0,0.0,0.0,1.0
2017-12-22,0.0,0.0,0.0,1.0
2017-12-26,0.0,0.0,0.0,1.0
2017-12-27,0.0,0.0,0.0,1.0
2017-12-28,0.0,0.0,0.0,1.0
2017-12-29,0.0,0.0,0.0,1.0
2018-01-02,0.0,0.0,0.0,1.0
2018-01-03,0.0,0.0,0.0,1.0
2018-01-04,0.0,0.0,0.0,1.0
2018-01-05,0.0,0.0,0.0,1.0
2018-01-08,0.0,0.0,0.0,1.0
2018-01-09,0.0,0.0,0.0,1.0
2018-01-10,0.0,0.0,0.0,1.0
2018-01-11,0.0,0.0,0.0,1.0
2018-01-12,0.0,0.0,0.0,1.0
2018-01-16,0.0,0.0,0.0,1.0
2018-01-17,0.0,0.0,0.0,1.0
2018-01-18,0.0,0.0,0.0,1.0
2018-01-19,0.0,0.0,0.0,1.0
2018-01-22,0.0,0.0,0.0,1.0
2018-01-23,0.0,0.0,0.0,1.0
2018-01-24,0.0,0.0,0.0,1.0
2018-01-25,0.0,0.0,0.0,1.0
2018-01-26,0.0,0.0,0.0,1.0
2018-01-29,0.0,0.0,0.0,1.0
2018-01-30,0.0,0.0,0.0,1.0
2018-01-31,0.0,-0.0007,1.0,0.9993
2018-02-01,-0.0002795912388636377,-0.0002795912388636377,0.0,0.9990206044750035
2018-02-02,-0.020394597806083138,-0.020394597806083138,0.0,0.9786459810467458
2018-02-05,-0.04198034445044696,-0.04198034445044696,0.0,0.9375620856673579
2018-02-06,0.024200502130606944,0.024200502130606944,0.0,0.960251558919127
2018-02-07,-0.005057318880800446,-0.005057318880800446,0.0,0.9553952605798872
2018-02-08,-0.04176815814740853,-0.04176815814740853,0.0,0.9154901602427019
2018-02-09,0.01678257455712669,0.01678257455712669,0.0,0.9308544421132908
2018-02-12,0.015206948384571962,0.015206948384571962,0.0,0.9450098975680572
2018-02-13,0.003978301996192535,0.003978301996192535,0.0,0.9487694323299739
2018-02-14,0.019362342541345907,0.019362342541345907,0.0,0.9671398310715051
2018-02-15,0.011180040480577153,0.011180040480577153,0.0,0.9779524935332631
2018-02-16,-0.0025693723390967462,-0.0025693723390967462,0.0,0.975439769447428
2018-02-20,-0.0017554072735470234,-0.0017554072735470234,0.0,0.9737274753812329
2018-02-21,-0.0021488088468901343,-0.0021488088468901343,0.0,0.9716351211676737
2018-02-22,-0.0019507455589666822,-0.0019507455589666822,0.0,0.9697397082701198
2018-02-23,0.016631935584916636,0.016631935584916636,0.0,0.9858683566322044
2018-02-26,0.013060491880590698,0.013060491880590698,0.0,0.9987442822993307
2018-02-27,-0.013575164567073528,-0.013575164567073528,0.0,0.9851861643066935
2018-02-28,-0.008545027414276022,-0.009011694080942689,0.6666666666666666,0.9763079679811842
2018-03-01,-0.017821451036736637,-0.017821451036736637,0.0,0.9589087433330318
2018-03-02,0.003915848241372699,0.003915848241372699,0.0,0.9626636844492494
2018-03-05,0.012079553677083094,0.012079553677083094,0.0,0.9742922320985327
2018-03-06,0.003608918275115706,0.003608918275115706,0.0,0.9778083731402564
2018-03-07,0.001229404875650782,0.001229404875650782,0.0,0.9790104955216471
2018-03-08,0.004235205036237014,0.004235205036237014,0.0,0.9831568057028094
2018-03-09,0.02169510235877155,0.02169510235877155,0.0,1.0044864932372546
2018-03-12,-0.004203850142175614,-0.004203850142175614,0.0,1.0002637825498457
2018-03-13,-0.009168489735331908,-0.009168489735331908,0.0,0.9910928743269132
2018-03-14,-0.007675533440869316,-0.007675533440869316,0.0,0.9834857078270096
2018-03-15,0.0012676579779330086,0.0012676579779330086,0.0,0.9847324313307195
2018-03-16,0.0017254108588387054,0.0017254108588387054,0.0,0.9864314993607882
2018-03-19,-0.011600993539530886,-0.011600993539530886,0.0,0.9749879139095139
2018-03-20,0.0018080745296901546,0.0018080745296901546,0.0,0.9767507647234095
2018-03-21,-0.0017265209756877435,-0.0017265209756877435,0.0,0.9750643840400955
2018-03-22,-0.03191098876613777,-0.03191098876613777,0.0,0.943949115434731
2018-03-23,-0.02388323039354956,-0.02388323039354956,0.0,0.921404561231016
2018-03-26,0.031531088591463766,0.031531088591463766,0.0,0.9504574500797699
2018-03-27,-0.02180052775509348,-0.02180052775509348,0.0,0.9297369760592705
2018-03-28,-0.002739948984596433,-0.002739948984596433,0.0,0.9271895441757751
2018-03-29,0.016004688591403506,0.016004688591403506,0.0,0.9420289240955139
2018-04-02,-0.022188804904350747,-0.022188804904350747,0.0,0.9211264280845031
2018-04-03,0.012490221712488257,0.012490221712488257,0.0,0.9326315013965109
2018-04-04,0.009634641271698996,0.009634641271698996,0.0,0.9416170713511522
2018-04-05,0.0074058289231548145,0.0074058289231548145,0.0,0.948590526292701
2018-04-06,-0.025415122139768816,-0.025415122139768816,0.0,0.9244819822063445
2018-04-09,0.0034347484509598862,0.0034347484509598862,0.0,0.927657345262668
2018-04-10,0.01831297858669208,0.01831297858669208,0.0,0.9446455143622507
2018-04-11,-0.008375875486674992,-0.008375875486674992,0.0,0.9367332811549065
2018-04-12,0.01463108571117111,0.01463108571117111,0.0,0.9504387060799905
2018-04-13,-0.006932612865808928,-0.006932612865808928,0.0,0.9438496824780576
2018-04-16,0.007353721315562703,0.007353721315562703,0.0,0.9507904900067836
2018-04-17,0.008994890488709235,0.008994890488709235,0.0,0.9593427463421007
2018-04-18,0.0009976498275486485,0.0009976498275486485,0.0,0.9602998344675489
2018-04-19,0.0004984549148449404,0.0004984549148449404,0.0,0.9607785006397641
2018-04-20,-0.005946308018907461,-0.005946308018907461,0.0,0.955065415737016
2018-04-23,-0.001963840863853853,-0.001963840863853853,0.0,0.953189819245938
2018-04-24,-0.01727966669870103,-0.01727966669870103,0.0,0.9367190168687731
2018-04-25,0.0007641736539900633,0.0007641736539900633,0.0,0.9374348328626557
2018-04-26,0.004965089024325686,0.004965089024325686,0.0,0.9420892802623225
2018-04-27,-0.0008056092487097968,-0.0008056092487097968,0.0,0.9413303244250328
2018-04-30,-0.00960143833368306,-0.010068105000349728,0.6666666666666666,0.9318529118787083
2018-05-01,0.004747068650644781,0.004747068650644781,0.0,0.9362764816236998
2018-05-02,-0.006394182327402595,-0.006394182327402595,0.0,0.9302897590913388
2018-05-03,-0.003555458065150896,-0.003555458065150896,0.0,0.9269821528644502
2018-05-04,0.015046040516455712,0.015046040516455712,0.0,0.94092956389448
2018-05-07,0.005638605470659418,0.005638605470659418,0.0,0.9462350944809607
2018-05-08,0.0016360546914993002,0.0016360546914993002,0.0,0.9477831868465475
2018-05-09,0.010202627171153797,0.010202627171153797,0.0,0.9574530653410307
2018-05-10,0.008290579038616444,0.008290579038616444,0.0,0.9653909056550062
2018-05-11,-1.1507298153764166e-05,-1.1507298153764166e-05,0.0,0.9653797966140198
2018-05-14,0.0003518034114913249,0.0003518034114913249,0.0,0.9657194205198535
2018-05-15,-0.005673868915862856,-0.005673868915862856,0.0,0.9602400551183208
2018-05-16,0.004860069286902672,0.004860069286902672,0.0,0.9649068883182551
2018-05-17,-0.0035413923186076537,-0.0035413923186076537,0.0,0.9614897744757933
2018-05-18,-0.004531278531400673,-0.004531278531400673,0.0,0.9571329965025499
2018-05-21,0.007132768856511113,0.007132768856511113,0.0,0.9639600049315424
2018-05-22,0.0002843613164564087,0.0002843613164564087,0.0,0.9642341178675562
2018-05-23,0.002746553526290644,0.002746553526290644,0.0,0.9668824384841551
2018-05-24,-0.0022607517537254576,-0.0022607517537254576,0.0,0.9646965573157058
2018-05-25,-0.0008091646756962871,-0.0008091646756962871,0.0,0.9639159589387601
2018-05-29,-0.01552263537917949,-0.01552263537917949,0.0,0.9489534429719816
2018-05-30,0.011556688428490483,0.011556688428490483,0.0,0.9599202022455522
2018-05-31,-0.00430118167306226,-0.004767848339728926,0.6666666666666666,0.9553434483030036
2018-06-01,0.011804965292215936,0.011804965292215936,0.0,0.9666212445523663
2018-06-04,0.00590871587385681,0.00590871587385681,0.0,0.9723327348440601
2018-06-05,0.003511262952205385,0.003511262952205385,0.0,0.9757468507531346
2018-06-06,0.008076734906777183,0.008076734906777183,0.0,0.9836276994027904
2018-06-07,-0.0002898297600844406,-0.0002898297600844406,0.0,0.98334261482266
2018-06-08,0.0012355111649757036,0.0012355111649757036,0.0,0.9845575456022699
2018-06-11,0.00236055616596631,0.00236055616596631,0.0,0.98688164898729
2018-06-12,0.0028783673545365778,0.0028783673545365778,0.0,0.9897222569085262
2018-06-13,-0.0038570425797404733,-0.0038570425797404733,0.0,0.9859048560215131
2018-06-14,0.004577826986395231,0.004577826986395231,0.0,0.9904181578774265
2018-06-15,-0.0015572700577366483,-0.0015572700577366483,0.0,0.9888758093355253
2018-06-18,-0.0015689106379459896,-0.0015689106379459896,0.0,0.9873243515586514
2018-06-19,-0.00917466942099591,-0.00917466942099591,0.0,0.9782659770218016
2018-06-20,0.002508126934507378,0.002508126934507378,0.0,0.9807195922678821
2018-06-21,-0.009120755025832056,-0.009120755025832056,0.0,0.9717746891177728
2018-06-22,-0.0004954584547926337,-0.0004954584547926337,0.0,0.9712932151318959
2018-06-25,-0.018390873892906168,-0.018390873892906168,0.0,0.9534302840993698
2018-06-26,0.004989013533828042,0.004989013533828042,0.0,0.958186960690303
2018-06-27,-0.01155140628401119,-0.01155140628401119,0.0,0.9471185538113274
2018-06-28,0.007162457748060532,0.007162457748060532,0.0,0.9539022504354051
2018-06-29,0.0011359483172616036,0.000669281650594937,0.6666666666666666,0.9545406797080827
2018-07-02,0.0050620266408694095,0.0050620266408694095,0.0,0.9593725900585586
2018-07-03,-0.008616326766111126,-0.008616326766111126,0.0,0.9511063223321636
2018-07-05,0.007124663345389933,0.007124663345389933,0.0,0.9578826346844521
2018-07-06,0.008143599130588115,0.008143599130588115,0.0,0.9656832468754738
2018-07-09,0.014146415608938218,0.014146415608938218,0.0,0.9793442034323631
2018-07-10,0.000286166396427497,0.000286166396427497,0.0,0.9796244588339215
2018-07-11,-0.0036695963694280223,-0.0036695963694280223,0.0,0.9760296324763816
2018-07-12,0.008095258166139244,0.008095258166139244,0.0,0.9839308443290801
2018-07-13,-0.0011013816044937637,-0.0011013816044937637,0.0,0.982847160997042
2018-07-16,0.0059780673366178014,0.0059780673366178014,0.0,0.988722687507086
2018-07-17,0.003176381591222762,0.003176381591222762,0.0,0.9918632480505077
2018-07-18,0.004579986905788572,0.004579986905788572,0.0,0.996405968738912
2018-07-19,-0.0069706979396788596,-0.0069706979396788596,0.0,0.9894603237055399
2018-07-20,-0.0007819019467459886,-0.0007819019467459886,0.0,0.9886866627522066
2018-07-23,0.005939419577629519,0.005939419577629519,0.0,0.9945588876730982
2018-07-24,0.0018010329479859846,0.0018010329479859846,0.0,0.9963501209985098
2018-07-25,0.00734332258250118,0.00734332258250118,0.0,1.003666641342116
2018-07-26,-0.006984925419735721,-0.006984925419735721,0.0,0.9966561047060647
2018-07-27,-0.00585127533990574,-0.00585127533990574,0.0,0.9908243954182316
2018-07-30,-0.0076163237853166255,-0.0076163237853166255,0.0,0.9832779560083358
2018-07-31,9.237397665684544e-05,-0.0003742926900098212,0.6666666666666666,0.9829099222571541
2018-08-01,-0.0031464055655762895,-0.0031464055655762895,0.0,0.979817289007304
2018-08-02,0.006041169116405249,0.006041169116405249,0.0,0.9857365309533749
2018-08-03,0.0026402109455712823,0.0026402109455712823,0.0,0.9883390833318474
2018-08-06,0.004505979728918715,0.004505979728918715,0.0,0.9927925192066387
2018-08-07,0.005185593397335486,0.005185593397335486,0.0,0.9979407375391607
2018-08-08,-0.00021955127356972548,-0.00021955127356972548,0.0,0.9977216383792868
2018-08-09,-0.00046622557557322386,-0.00046622557557322386,0.0,0.9972564750341716
2018-08-10,-0.0084057887100983,-0.0084057887100983,0.0,0.9888737478152568
2018-08-13,-0.003740625122918765,-0.003740625122918765,0.0,0.9851747418307842
2018-08-14,0.007616578349016892,0.007616578349016892,0.0,0.992678402439411
2018-08-15,-0.008655256318489069,-0.008655256318489069,0.0,0.9840865164244696
2018-08-16,0.007335218628042057,0.007335218628042057,0.0,0.9913050061713513
2018-08-17,0.002820983433843812,0.002820983433843812,0.0,0.9941014611716471
2018-08-20,0.004097519950554703,0.004097519950554703,0.0,0.9981748117416734
2018-08-21,0.005669553875372453,0.005669553875372453,0.0,1.0038340176138825
2018-08-22,-0.0018791217268427178,-0.0018791217268427178,0.0,1.0019476913012404
2018-08-23,-0.0005512187344919687,-0.0005512187344919687,0.0,1.0013953989628142
2018-08-24,0.006749361169347064,0.006749361169347064,0.0,1.0081541781837364
2018-08-27,0.009413129193559447,0.009413129193559447,0.0,1.0176440637100068
2018-08-28,0.0005546685146843311,0.0005546685146843311,0.0,1.0182085188313021
2018-08-29,0.007016798653530554,0.007016798653530554,0.0,1.025353082995251
2018-08-30,-0.005238098279008266,-0.005238098279008266,0.0,1.019982182775838
2018-08-31,0.0017973908263061071,0.0017973908263061071,0.0,1.021815489394155
2018-09-04,-0.0009109934651987025,-0.0009109934651987025,0.0,1.020884622160678
2018-09-05,-0.005365362548104639,-0.005365362548104639,0.0,1.0154072060430013
2018-09-06,-0.0023096840292861813,-0.0023096840292861813,0.0,1.0130619362359816
2018-09-07,-0.002185291634508609,-0.002185291634508609,0.0,1.010848100461486
2018-09-10,0.004000359669631637,0.004000359669631637,0.0,1.0148918564346958
2018-09-11,0.005432026724836669,0.005432026724836669,0.0,1.0204047761216681
2018-09-12,0.000264832943604428,0.000264832943604428,0.0,1.0206750129221964
2018-09-13,0.0064845041067541995,0.0064845041067541995,0.0,1.0272935842351518
2018-09-14,0.0001354383306684621,0.0001354383306684621,0.0,1.027432719163307
2018-09-17,-0.008188198772527522,-0.008188198772527522,0.0,1.0190198958333994
2018-09-18,0.009394759332834735,0.009394759332834735,0.0,1.0285933425101246
2018-09-19,-0.0010004763466798054,-0.0010004763466798054,0.0,1.027564259200591
2018-09-20,0.006730167869178089,0.006730167869178089,0.0,1.0344799391613784
2018-09-21,-0.0006346418786416326,-0.0006346418786416326,0.0,1.033823414869372
2018-09-24,-0.006222108826564524,-0.006222108826564524,0.0,1.027390853074604
2018-09-25,-1.1411831335461642e-05,-1.1411831335461642e-05,0.0,1.0273791286634733
2018-09-26,-0.0006874727422941929,-0.0006874727422941929,0.0,1.0266728335165152
2018-09-27,0.0035740875666085224,0.0035740875666085224,0.0,1.0303422521257615
2018-09-28,0.0007470515374480662,0.0002803848707813995,0.6666666666666666,1.0306311445049843
2018-10-01,0.005856356290299642,0.005856356290299642,0.0,1.0366668876910847
2018-10-02,0.0008024676616405675,0.0008024676616405675,0.0,1.0374987793443504
2018-10-03,0.0055304459780839785,0.0055304459780839785,0.0,1.0432366102958426
2018-10-04,-0.004837234751692213,-0.004837234751692213,0.0,1.038190229910282
2018-10-05,-0.007583224461030731,-0.007583224461030731,0.0,1.0303174003636233
2018-10-08,-0.0006515645674448254,-0.0006515645674448254,0.0,1.0296460820523246
2018-10-09,-0.005249232274074034,-0.005249232274074034,0.0,1.0242412306075417
2018-10-10,-0.03721999611447768,-0.03721999611447768,0.0,0.9861189759840412
2018-10-11,-0.02294021323965863,-0.02294021323965863,0.0,0.9634971963952934
2018-10-12,0.013289194150029124,0.013289194150029124,0.0,0.9763012977011991
2018-10-15,-0.006341220397311479,-0.006341220397311479,0.0,0.9701103559982946
2018-10-16,0.021249505025402755,0.021249505025402755,0.0,0.9907247208832756
2018-10-17,-0.0006031500236651404,-0.0006031500236651404,0.0,0.9901271652444291
2018-10-18,-0.017836913501039442,-0.017836913501039442,0.0,0.9724663526429349
2018-10-19,-0.00011372975519970607,-0.00011372975519970607,0.0,0.9723557542827088
2018-10-22,-0.005501200959120841,-0.005501200959120841,0.0,0.967006629874642
2018-10-23,-0.009441648218243226,-0.009441648218243226,0.0,0.9578764934506567
2018-10-24,-0.0345928833666483,-0.0345928833666483,0.0,0.9247407836330641
2018-10-25,0.018971023406374167,0.018971023406374167,0.0,0.9422840626841958
2018-10-26,-0.014776265718766,-0.014776265718766,0.0,0.9283606229914159
2018-10-29,-0.008274275984905599,-0.008274275984905599,0.0,0.9206791109832659
2018-10-30,0.016358582074815477,0.016358582074815477,0.0,0.9357401157848539
2018-10-31,0.01510551753813316,0.014638850871466493,0.6666666666666667,0.9494382757942773
2018-11-01,0.005603034128251212,0.005603034128251212,0.0,0.9547580108562206
2018-11-02,-0.007167886794803365,-0.007167886794803365,0.0,0.9479144135179716
2018-11-05,0.005088256967524203,0.005088256967524203,0.0,0.9527376456371709
2018-11-06,0.0037481842927187996,0.0037481842927187996,0.0,0.95630868191563
2018-11-07,0.014002305192087337,0.014002305192087337,0.0,0.9696992079376553
2018-11-08,0.0006558545748301207,0.0006558545748301207,0.0,0.9703351895993904
2018-11-09,-0.008652653131783983,-0.008652653131783983,0.0,0.961939215782223
2018-11-12,-0.018137072962840062,-0.018137072962840062,0.0,0.9444924540397637
2018-11-13,0.0023171110829821964,0.0023171110829821964,0.0,0.9466809479728123
2018-11-14,-0.008250813179676648,-0.008250813179676648,0.0,0.9388700603303294
2018-11-15,0.013442723645764524,0.013442723645764524,0.0,0.9514910310906324
2018-11-16,7.779115932412173e-05,7.779115932412173e-05,0.0,0.9515650486810274
2018-11-19,-0.012549326393367699,-0.012549326393367699,0.0,0.9396235483006083
2018-11-20,-0.014587672185025102,-0.014587672185025102,0.0,0.925916628000669
2018-11-21,0.002694815229914882,0.002694815229914882,0.0,0.9284118022314366
2018-11-23,-0.005791921526901963,-0.005791921526901963,0.0,0.9230345139282624
2018-11-26,0.014377603065519088,0.014377603065519088,0.0,0.9363055377852973
2018-11-27,0.0009526183805164123,0.0009526183805164123,0.0,0.9371974796503709
2018-11-28,0.018199415800150387,0.018199415800150387,0.0,0.954253926269381
2018-11-29,-0.005990190117253769,-0.005990190117253769,0.0,0.9485377638308915
2018-11-30,0.005029414725603068,0.004562748058936402,0.6666666666666667,0.9528657026716387
2018-12-03,0.007861197108273968,0.007861197108273968,0.0,0.9603563677780546
2018-12-04,-0.034559180248892894,-0.034559180248892894,0.0,0.9271672389608406
2018-12-06,-0.005124825554258934,-0.005124825554258934,0.0,0.9224156686015423
2018-12-07,-0.026629578475263295,-0.026629578475263295,0.0,0.8978521281677051
2018-12-10,0.0012345009164501284,0.0012345009164501284,0.0,0.8989605274427648
2018-12-11,-0.0017970345177855673,-0.0017970345177855673,0.0,0.8973450643448234
2018-12-12,0.007346851025770077,0.007346851025770077,0.0,0.903937724851275
2018-12-13,-0.0015519244823076388,-0.0015519244823076388,0.0,0.9025348817655968
2018-12-14,-0.022650873516765386,-0.022650873516765386,0.0,0.8820916783142555
2018-12-17,-0.017004909912834727,-0.017004909912834727,0.0,0.8670917887896603
2018-12-18,-0.001518252840015203,-0.001518252840015203,0.0,0.8657753242187766
2018-12-19,-0.015133940124577952,-0.015133940124577952,0.0,0.8526727323007126
2018-12-20,-0.013633285322746137,-0.013633285322746137,0.0,0.8410480016543315
2018-12-21,-0.020933552093959598,-0.020933552093959598,0.0,0.8234418794981798
2018-12-24,-0.023899568340875477,-0.023899568340875477,0.0,0.8037619740243741
2018-12-26,0.0497617782361619,0.0497617782361619,0.0,0.8437585991304347
2018-12-27,0.010083522241524163,0.010083522241524163,0.0,0.8522666577312437
2018-12-28,-0.0005080784872954306,-0.0005080784872954306,0.0,0.8518336393770113
2018-12-31,0.011325363585926358,0.01085869691925969,0.6666666666666667,0.8610834426926361
2019-01-02,0.003053764339322991,0.003053764339322991,0.0,0.8637129886031123
2019-01-03,-0.02363848590725126,-0.02363848590725126,0.0,0.8432961212941078
2019-01-04,0.025130277882391895,0.025130277882391895,0.0,0.8644883871593719
2019-01-07,0.0031541461656473904,0.0031541461656473904,0.0,0.8672151098909774
2019-01-08,0.0028683296615709857,0.0028683296615709857,0.0,0.8697025687136403
2019-01-09,0.006120576587011594,0.006120576587011594,0.0,0.8750256498933728
2019-01-10,0.0016487743233763266,0.0016487743233763266,0.0,0.8764683697172128
2019-01-11,0.00038947230951084455,0.00038947230951084455,0.0,0.8768097298773797
2019-01-14,-0.0007822649710645577,-0.0007822649710645577,0.0,0.876123832339408
2019-01-15,0.00812258890013558,0.00812258890013558,0.0,0.8832402260551123
2019-01-16,0.007330999722815257,0.007330999722815257,0.0,0.8897152599075017
2019-01-17,0.003932994525293276,0.003932994525293276,0.0,0.8932145051537878
2019-01-18,0.010533779617680539,0.010533779617680539,0.0,0.9026234299023933
2019-01-22,-0.00917755559611603,-0.00917755559611603,0.0,0.8943395531921072
2019-01-23,0.0014506452671514771,0.0014506452671514771,0.0,0.8956369226321717
2019-01-24,0.003848535362944272,0.003848535362944272,0.0,0.8990838130012802
2019-01-25,0.0071924095603147125,0.0071924095603147125,0.0,0.9055503920134347
2019-01-28,-0.005434886539651851,-0.005434886539651851,0.0,0.9006288283769044
2019-01-29,-0.004585094885324696,-0.004585094885324696,0.0,0.8964993597423375
2019-01-30,0.012733963125597825,0.012733963125597825,0.0,0.9079153495314185
2019-01-31,-0.0005861019795730207,-0.0005861019795730207,0.0,0.9073832185477735
2019-02-01,0.0029844570342835532,0.0029844570342835532,0.0,0.9100912647771593
2019-02-04,0.0067572394684115205,0.0067572394684115205,0.0,0.916240969391368
