timestamp,open,high,low,close,volume,sma20,lower_bb20_2,rsi14,entry_condition,exit_condition,position,event,active_entry_price,asset_return,strategy_return,equity_curve,equity_peak,drawdown
2025-07-28 16:00:00+09:00,162391000.0,162391000.0,161868000.0,162133000.0,91.34738786,162132000.0,161334272.979021,55.794497070078485,False,True,0,,,-0.001582609766611287,-0.0,1.0,1.0,0.0
2025-07-28 17:00:00+09:00,162138000.0,162400000.0,161941000.0,162397000.0,59.99996591,162191850.0,161511879.03738466,60.53889184723165,False,True,0,,,0.0016282928213255943,0.0,1.0,1.0,0.0
2025-07-28 18:00:00+09:00,162394000.0,162438000.0,162070000.0,162194000.0,38.0691414,162238500.0,161709009.49017,55.59763326019595,False,False,0,,,-0.0012500230915595267,-0.0,1.0,1.0,0.0
2025-07-28 19:00:00+09:00,162246000.0,162439000.0,162080000.0,162250000.0,40.0239961,162269500.0,161819513.11130208,56.64882197786457,False,False,0,,,0.0003452655461977372,0.0,1.0,1.0,0.0
2025-07-28 20:00:00+09:00,162250000.0,162398000.0,161936000.0,162294000.0,44.68028857,162290200.0,161877220.29105532,57.50017762144576,False,True,0,,,0.0002711864406779174,0.0,1.0,1.0,0.0
2025-07-28 21:00:00+09:00,162294000.0,162597000.0,162288000.0,162380000.0,56.43570248,162296100.0,161881531.83913857,59.18726013869473,False,True,0,,,0.0005299025225824483,0.0,1.0,1.0,0.0
2025-07-28 22:00:00+09:00,162373000.0,162500000.0,161661000.0,161862000.0,114.83970934,162266950.0,161817815.064819,47.06767069535987,False,False,0,,,-0.0031900480354724037,-0.0,1.0,1.0,0.0
2025-07-28 23:00:00+09:00,161889000.0,162161000.0,161500000.0,161543000.0,96.71471727,162244850.0,161707551.0980841,41.44004165822571,False,False,0,,,-0.001970814644573826,-0.0,1.0,1.0,0.0
2025-07-29 00:00:00+09:00,161543000.0,162215000.0,161501000.0,161987000.0,44.16798966,162243100.0,161702690.192539,50.33997336483072,False,False,0,,,0.002748494208972163,0.0,1.0,1.0,0.0
2025-07-29 01:00:00+09:00,161869000.0,162150000.0,161693000.0,161799000.0,22.29800564,162244600.0,161709320.1105963,47.077416434572434,False,False,0,,,-0.0011605869606819974,-0.0,1.0,1.0,0.0
2025-07-29 02:00:00+09:00,161909000.0,161909000.0,161398000.0,161591000.0,32.8245723,162201650.0,161604869.8813633,43.702654779326,False,False,0,,,-0.0012855456461412507,-0.0,1.0,1.0,0.0
2025-07-29 03:00:00+09:00,161591000.0,161943000.0,161391000.0,161896000.0,23.20736486,162175350.0,161573392.10280117,49.42752778249884,False,False,0,,,0.0018874813572538063,0.0,1.0,1.0,0.0
2025-07-29 04:00:00+09:00,161896000.0,162369000.0,161676000.0,162250000.0,20.97821683,162152000.0,161601900.00908923,55.13068666673491,False,True,0,,,0.0021865889212828726,0.0,1.0,1.0,0.0
2025-07-29 05:00:00+09:00,162250000.0,162451000.0,161652000.0,162446000.0,36.84694779,162144150.0,161615973.41021204,57.95768407508507,False,True,0,,,0.0012080123266564602,0.0,1.0,1.0,0.0
2025-07-29 06:00:00+09:00,162444000.0,162800000.0,162205000.0,162609000.0,90.44805313,162162350.0,161597700.98512435,60.203318527251795,False,True,0,,,0.0010034103640594871,0.0,1.0,1.0,0.0
2025-07-29 07:00:00+09:00,162609000.0,162840000.0,162364000.0,162488000.0,87.95018189,162168000.0,161592790.1252586,57.737871639383975,False,True,0,,,-0.000744116254327909,-0.0,1.0,1.0,0.0
2025-07-29 08:00:00+09:00,162459000.0,162632000.0,162321000.0,162483000.0,57.90630313,162178600.0,161588565.96708322,57.63284134841462,False,True,0,,,-3.07715031263589e-05,-0.0,1.0,1.0,0.0
2025-07-29 09:00:00+09:00,162483000.0,162973000.0,162034000.0,162629000.0,107.03234184,162197050.0,161575740.58433014,59.925250577727,False,True,0,,,0.0008985555411951118,0.0,1.0,1.0,0.0
2025-07-29 10:00:00+09:00,162619000.0,162800000.0,162400000.0,162411000.0,47.89848486,162201600.0,161575441.74524322,55.128701488276214,False,True,0,,,-0.0013404743311463685,-0.0,1.0,1.0,0.0
2025-07-29 11:00:00+09:00,162400000.0,162793000.0,162101000.0,162792000.0,52.80535325,162221700.0,161548592.54943952,61.003557067270606,False,True,0,,,0.0023459002161183573,0.0,1.0,1.0,0.0
2025-07-29 12:00:00+09:00,162793000.0,163550000.0,162702000.0,163517000.0,179.74598521,162290900.0,161414597.56362313,69.25306585051541,False,True,0,,,0.004453535800285069,0.0,1.0,1.0,0.0
2025-07-29 13:00:00+09:00,163515000.0,163712000.0,163156000.0,163239000.0,101.7860362,162333000.0,161364318.6282373,63.689391915139836,False,True,0,,,-0.0017001290385708634,-0.0,1.0,1.0,0.0
2025-07-29 14:00:00+09:00,163239000.0,163600000.0,163210000.0,163570000.0,63.12279797,162401800.0,161296549.15064496,67.08051518150072,False,True,0,,,0.002027701713438468,0.0,1.0,1.0,0.0
2025-07-29 15:00:00+09:00,163570000.0,163799000.0,163383000.0,163432000.0,78.51043143,162460900.0,161271252.16975778,64.38089396065385,False,True,0,,,-0.0008436754906155919,-0.0,1.0,1.0,0.0
2025-07-29 16:00:00+09:00,163432000.0,163800000.0,163321000.0,163401000.0,53.19239204,162516250.0,161261581.13930407,63.76013504897833,False,True,0,,,-0.00018968133535657294,-0.0,1.0,1.0,0.0
2025-07-29 17:00:00+09:00,163401000.0,163800000.0,163378000.0,163660000.0,89.23948308,162580250.0,161232759.75884795,66.65310618444025,False,True,0,,,0.0015850576189864185,0.0,1.0,1.0,0.0
2025-07-29 18:00:00+09:00,163660000.0,163757000.0,163224000.0,163419000.0,112.9714271,162658100.0,161305690.60931978,61.71616005392096,False,True,0,,,-0.0014725650739337848,-0.0,1.0,1.0,0.0
2025-07-29 19:00:00+09:00,163417000.0,163480000.0,162890000.0,162960000.0,49.52938114,162728950.0,161472577.68655145,53.576721386542864,False,True,0,,,-0.0028087309309199338,-0.0,1.0,1.0,0.0
2025-07-29 20:00:00+09:00,162891000.0,163330000.0,162866000.0,163311000.0,46.88100598,162795150.0,161562835.0605466,58.124834045467495,False,True,0,,,0.0021539027982326875,0.0,1.0,1.0,0.0
2025-07-29 21:00:00+09:00,163311000.0,163790000.0,163102000.0,163572000.0,65.27977421,162883800.0,161696618.0257433,61.17110487637297,False,True,0,,,0.0015981777100133598,0.0,1.0,1.0,0.0
2025-07-29 22:00:00+09:00,163509000.0,163686000.0,163195000.0,163315000.0,50.43210928,162970000.0,161929519.53406128,56.790210816827106,False,True,0,,,-0.0015711735504854163,-0.0,1.0,1.0,0.0
2025-07-29 23:00:00+09:00,163316000.0,163395000.0,162700000.0,162727000.0,79.61605822,163011550.0,162085910.4427208,48.272129690995605,False,False,0,,,-0.003600404126993806,-0.0,1.0,1.0,0.0
2025-07-30 00:00:00+09:00,162710000.0,162941000.0,162250000.0,162344000.0,68.5904731,163016250.0,162105287.2400586,43.6767180546086,False,False,0,,,-0.002353635229556228,-0.0,1.0,1.0,0.0
2025-07-30 01:00:00+09:00,162344000.0,162944000.0,162095000.0,162834000.0,52.96874606,163035650.0,162158179.93783262,50.207615632378484,False,False,0,,,0.003018282166264319,0.0,1.0,1.0,0.0
2025-07-30 02:00:00+09:00,162756000.0,163110000.0,162500000.0,162695000.0,23.60905702,163039950.0,162170075.1871677,48.48994452458592,False,False,0,,,-0.0008536300772565841,-0.0,1.0,1.0,0.0
2025-07-30 03:00:00+09:00,162695000.0,162696000.0,162361000.0,162466000.0,14.95483658,163038850.0,162166135.09236977,45.715119284383405,False,False,0,,,-0.001407541719167793,-0.0,1.0,1.0,0.0
2025-07-30 04:00:00+09:00,162361000.0,162790000.0,162280000.0,162500000.0,15.39707082,163039700.0,162169121.77835646,46.20731214768267,False,False,0,,,0.00020927455590702415,0.0,1.0,1.0,0.0
2025-07-30 05:00:00+09:00,162500000.0,163083000.0,162155000.0,162739000.0,34.1049663,163045200.0,162183727.63248026,49.662351627963275,False,False,0,,,0.0014707692307691644,0.0,1.0,1.0,0.0
2025-07-30 06:00:00+09:00,162739000.0,163000000.0,162366000.0,162999000.0,30.53891012,163074600.0,162263019.96081716,53.18504249246238,False,False,0,,,0.0015976502252073033,0.0,1.0,1.0,0.0
2025-07-30 07:00:00+09:00,162989000.0,163325000.0,162826000.0,163290000.0,34.2354352,163099500.0,162293591.19622624,56.82671609910079,False,True,0,,,0.0017852870263008747,0.0,1.0,1.0,0.0
2025-07-30 08:00:00+09:00,163290000.0,163337000.0,163002000.0,163158000.0,35.09176673,163081550.0,162297953.55411726,54.74636194249049,False,True,0,,,-0.0008083777328679043,-0.0,1.0,1.0,0.0
2025-07-30 09:00:00+09:00,163248000.0,163261000.0,162306000.0,162738000.0,86.81499345,163056500.0,162262673.44463664,48.64429870092466,False,False,0,,,-0.0025741918876180936,-0.0,1.0,1.0,0.0
2025-07-30 10:00:00+09:00,162736000.0,162878000.0,162248000.0,162663000.0,52.85157233,163011150.0,162236446.11463472,47.62350161633084,False,False,0,,,-0.0004608634738044737,-0.0,1.0,1.0,0.0
2025-07-30 11:00:00+09:00,162661000.0,163000000.0,162560000.0,162822000.0,30.34953825,162980650.0,162226874.36362,50.018142593556114,False,False,0,,,0.0009774810497777953,0.0,1.0,1.0,0.0
2025-07-30 12:00:00+09:00,162822000.0,162998000.0,162773000.0,162839000.0,27.51596653,162952550.0,162222006.7843036,50.27988407877138,False,False,0,,,0.00010440849516646367,0.0,1.0,1.0,0.0
2025-07-30 13:00:00+09:00,162839000.0,162896000.0,162607000.0,162611000.0,33.8328305,162900100.0,162232324.9181049,46.74431308390547,False,False,0,,,-0.001400155982289264,-0.0,1.0,1.0,0.0
2025-07-30 14:00:00+09:00,162611000.0,162800000.0,162502000.0,162798000.0,40.05519246,162869050.0,162244309.58190617,49.85856335335847,False,False,0,,,0.001149983703439439,0.0,1.0,1.0,0.0
2025-07-30 15:00:00+09:00,162765000.0,162998000.0,162671000.0,162954000.0,36.26619116,162868750.0,162244178.82711414,52.361299692582634,False,True,0,,,0.0009582427302545771,0.0,1.0,1.0,0.0
2025-07-30 16:00:00+09:00,162954000.0,162996000.0,162820000.0,162885000.0,35.26107102,162847450.0,162256509.90997392,51.1453006362746,False,True,0,,,-0.000423432379690003,-0.0,1.0,1.0,0.0
2025-07-30 17:00:00+09:00,162885000.0,163205000.0,162730000.0,163100000.0,41.85000544,162823850.0,162319128.18553182,54.6772398684574,False,True,0,,,0.0013199496577340764,0.0,1.0,1.0,0.0
2025-07-30 18:00:00+09:00,163100000.0,163428000.0,163029000.0,163428000.0,54.21376539,162829500.0,162300945.177867,59.488959784973,False,True,0,,,0.002011036174126346,0.0,1.0,1.0,0.0
2025-07-30 19:00:00+09:00,163428000.0,163600000.0,163291000.0,163340000.0,61.89566247,162860150.0,162289507.10816655,57.718474405667884,False,True,0,,,-0.0005384634212007855,-0.0,1.0,1.0,0.0
2025-07-30 20:00:00+09:00,163404000.0,163497000.0,162638000.0,162699000.0,90.52495892,162877900.0,162352272.0327075,46.79388519125874,False,False,0,,,-0.003924329619199196,-0.0,1.0,1.0,0.0
2025-07-30 21:00:00+09:00,162699000.0,163105000.0,162668000.0,163050000.0,56.67368203,162888700.0,162358269.57100856,52.13621926978067,False,True,0,,,0.0021573580661220504,0.0,1.0,1.0,0.0
2025-07-30 22:00:00+09:00,163050000.0,163213000.0,162801000.0,162934000.0,44.26184251,162900650.0,162377494.46863285,50.337366806789575,False,True,0,,,-0.0007114382091383264,-0.0,1.0,1.0,0.0
2025-07-30 23:00:00+09:00,162932000.0,163700000.0,162833000.0,163598000.0,65.97108277,162957250.0,162391252.87103197,59.04760596084718,False,True,0,,,0.004075269741122156,0.0,1.0,1.0,0.0
2025-07-31 00:00:00+09:00,163598000.0,163708000.0,162990000.0,163075000.0,61.14287875,162986000.0,162458739.15373883,51.40067067018391,False,True,0,,,-0.00319686059731783,-0.0,1.0,1.0,0.0
2025-07-31 01:00:00+09:00,163073000.0,163073000.0,162800000.0,162834000.0,24.15751616,162990750.0,162470814.66748253,48.29680068751596,False,False,0,,,-0.00147784761612757,-0.0,1.0,1.0,0.0
2025-07-31 02:00:00+09:00,162834000.0,163076000.0,162747000.0,162747000.0,26.40362107,162978150.0,162447521.21261653,47.188998074800715,False,False,0,,,-0.0005342864512325463,-0.0,1.0,1.0,0.0
2025-07-31 03:00:00+09:00,162747000.0,162967000.0,162000000.0,162072000.0,114.69293188,162917250.0,162275764.88715634,39.59964850898418,False,False,0,,,-0.004147541890173079,-0.0,1.0,1.0,0.0
2025-07-31 04:00:00+09:00,162072000.0,162782000.0,161800000.0,162651000.0,111.72092348,162891900.0,162250403.03196347,47.41244096084849,False,False,0,,,0.003572486302384048,0.0,1.0,1.0,0.0
2025-07-31 05:00:00+09:00,162651000.0,162879000.0,162360000.0,162516000.0,18.615522,162880800.0,162221596.96602637,45.92096015191545,False,False,0,,,-0.0008299979711160477,-0.0,1.0,1.0,0.0
2025-07-31 06:00:00+09:00,162516000.0,162829000.0,162379000.0,162806000.0,22.90844599,162887950.0,162235281.79179615,49.58951599800103,False,False,0,,,0.0017844396859385547,0.0,1.0,1.0,0.0
2025-07-31 07:00:00+09:00,162806000.0,163118000.0,162708000.0,163062000.0,31.18186953,162899950.0,162243757.50537664,52.64353734259777,False,True,0,,,0.0015724236207510511,0.0,1.0,1.0,0.0
2025-07-31 08:00:00+09:00,163062000.0,163141000.0,162798000.0,163118000.0,39.9246685,162913900.0,162251649.02038574,53.30989712349988,False,True,0,,,0.00034342765328521097,0.0,1.0,1.0,0.0
2025-07-31 09:00:00+09:00,163118000.0,163627000.0,163011000.0,163428000.0,84.2813731,162954750.0,162271806.700743,56.92340679217504,False,True,0,,,0.0019004646942704095,0.0,1.0,1.0,0.0
2025-07-31 10:00:00+09:00,163428000.0,163499000.0,163025000.0,163039000.0,39.12738493,162966800.0,162286846.88396916,51.533664424248116,False,True,0,,,-0.002380253077807981,-0.0,1.0,1.0,0.0
2025-07-31 11:00:00+09:00,163038000.0,163508000.0,162916000.0,163453000.0,47.42470329,162991750.0,162279646.39096543,56.27836627114529,False,True,0,,,0.0025392697452757407,0.0,1.0,1.0,0.0
2025-07-31 12:00:00+09:00,163452000.0,163541000.0,163408000.0,163500000.0,54.52783823,163022500.0,162279066.21007648,56.795473009314655,False,True,0,,,0.0002875444317327336,0.0,1.0,1.0,0.0
2025-07-31 13:00:00+09:00,163500000.0,163550000.0,163300000.0,163399000.0,33.79838153,163037450.0,162276563.0241619,55.282335501560944,False,True,0,,,-0.0006177370030581164,-0.0,1.0,1.0,0.0
2025-07-31 14:00:00+09:00,163399000.0,163400000.0,163058000.0,163058000.0,34.80549509,163018950.0,162279248.31012762,50.40015085278491,False,True,0,,,-0.0020869160765977224,-0.0,1.0,1.0,0.0
2025-07-31 15:00:00+09:00,163058000.0,163487000.0,163057000.0,163454000.0,41.09354785,163024650.0,162273472.45108095,55.33343227162775,False,True,0,,,0.0024285836941455585,0.0,1.0,1.0,0.0
2025-07-31 16:00:00+09:00,163455000.0,163600000.0,163274000.0,163419000.0,53.71863652,163060650.0,162306344.6838315,54.814502540227714,False,True,0,,,-0.00021412752211635855,-0.0,1.0,1.0,0.0
2025-07-31 17:00:00+09:00,163420000.0,163550000.0,163308000.0,163384000.0,23.76016245,163077350.0,162310049.98696727,54.266431454700744,False,True,0,,,-0.00021417338253204576,-0.0,1.0,1.0,0.0
2025-07-31 18:00:00+09:00,163400000.0,163487000.0,163306000.0,163460000.0,17.29620724,163103650.0,162321884.74751046,55.311318127428024,False,True,0,,,0.00046516182735145684,0.0,1.0,1.0,0.0
2025-07-31 19:00:00+09:00,163473000.0,163598000.0,163364000.0,163454000.0,19.39868382,163096450.0,162330537.34832224,55.20408532412672,False,True,0,,,-3.670622782336874e-05,-0.0,1.0,1.0,0.0
2025-07-31 20:00:00+09:00,163454000.0,163545000.0,163251000.0,163378000.0,29.50484927,163111600.0,162336057.5059998,53.781770387863446,False,True,0,,,-0.0004649626194526135,-0.0,1.0,1.0,0.0
2025-07-31 21:00:00+09:00,163321000.0,163600000.0,163313000.0,163600000.0,55.09243886,163149900.0,162357502.90257975,57.24687597304531,False,True,0,,,0.001358812079961913,0.0,1.0,1.0,0.0
2025-07-31 22:00:00+09:00,163600000.0,163990000.0,163000000.0,163990000.0,167.30011467,163212050.0,162362855.91735455,62.55770096294057,False,True,0,,,0.0023838630806845007,0.0,1.0,1.0,0.0
2025-07-31 23:00:00+09:00,163963000.0,163993000.0,163381000.0,163525000.0,74.05517075,163284700.0,162606715.30990735,53.95219716853627,False,True,0,,,-0.002835538752362976,-0.0,1.0,1.0,0.0
2025-08-01 00:00:00+09:00,163525000.0,163997000.0,163500000.0,163996000.0,62.15460479,163351950.0,162671915.1553045,59.96031943836307,False,True,0,,,0.002880293533098932,0.0,1.0,1.0,0.0
2025-08-01 01:00:00+09:00,163996000.0,164300000.0,163850000.0,163997000.0,70.05899765,163426000.0,162806347.51674828,59.97226082299238,False,True,0,,,6.097709700281229e-06,0.0,1.0,1.0,0.0
2025-08-01 02:00:00+09:00,163996000.0,164068000.0,163400000.0,163415000.0,24.94255207,163456450.0,162905628.25932518,50.527342472584145,False,False,0,,,-0.003548845405708656,-0.0,1.0,1.0,0.0
2025-08-01 03:00:00+09:00,163415000.0,163903000.0,163260000.0,163560000.0,26.42704509,163481350.0,162959860.87259653,52.53305536269717,False,True,0,,,0.0008873114463177068,0.0,1.0,1.0,0.0
2025-08-01 04:00:00+09:00,163460000.0,163560000.0,162950000.0,162955000.0,54.66905219,163473200.0,162924848.43394038,44.43783818355655,False,False,0,,,-0.003698948398141333,-0.0,1.0,1.0,0.0
2025-08-01 05:00:00+09:00,162955000.0,163301000.0,162750000.0,162755000.0,65.12064327,163439550.0,162807953.77613539,42.12676721838033,False,False,0,,,-0.001227332699211492,-0.0,1.0,1.0,0.0
2025-08-01 06:00:00+09:00,162755000.0,163100000.0,162500000.0,162799000.0,77.21904773,163427550.0,162757990.0026883,42.83117955608628,False,False,0,,,0.0002703449970815619,0.0,1.0,1.0,0.0
2025-08-01 07:00:00+09:00,162799000.0,162800000.0,162101000.0,162101000.0,111.03519033,163359950.0,162475727.74852696,35.458055286683845,False,False,0,,,-0.004287495623437443,-0.0,1.0,1.0,0.0
2025-08-01 08:00:00+09:00,162101000.0,162550000.0,161138000.0,161398000.0,194.17534807,163254850.0,162028639.69585148,29.879200283884344,True,False,1,ENTER,161398000.0,-0.004336802363958281,-0.0,1.0,1.0,0.0
2025-08-01 09:00:00+09:00,161400000.0,161470000.0,158825000.0,160265000.0,585.2348488,163098150.0,161312356.92408106,23.47001535086413,True,False,1,,161398000.0,-0.007019913505743602,-0.007019913505743602,0.9929800864942564,1.0,-0.007019913505743602
2025-08-01 10:00:00+09:00,160265000.0,160550000.0,159500000.0,160493000.0,265.99315694,162969900.0,160853227.24305338,26.869566665236718,True,False,1,,161398000.0,0.0014226437462951935,0.0014226437462951935,0.9943927434045031,1.0,-0.005607256595496879
2025-08-01 11:00:00+09:00,160499000.0,161700000.0,160492000.0,161700000.0,127.79905117,162882200.0,160708448.16503814,41.64730574614515,False,False,1,,161398000.0,0.0075205772214363975,0.0075205772214363975,1.0018711508197127,1.0018711508197127,0.0
2025-08-01 12:00:00+09:00,161700000.0,161770000.0,160899000.0,160913000.0,85.17911986,162756900.0,160437349.27626058,36.47215068869704,False,False,1,,161398000.0,-0.004867037724180623,-0.004867037724180623,0.9969950061339049,1.0018711508197127,-0.004867037724180623
2025-08-01 13:00:00+09:00,160951000.0,161162000.0,160300000.0,161118000.0,84.06886367,162643600.0,160237874.37973487,38.612002669192066,False,False,1,,161398000.0,0.0012739803496299995,0.0012739803496299995,0.9982651581803987,1.0018711508197127,-0.0035992578849720624
2025-08-01 14:00:00+09:00,161117000.0,161369000.0,160799000.0,160900000.0,50.63463966,162515600.0,160026281.5872613,37.177863413412254,False,False,1,,161398000.0,-0.001353045593912583,-0.001353045593912583,0.9969144599065664,1.0018711508197127,-0.0049474335188620655
2025-08-01 15:00:00+09:00,160899000.0,161000000.0,160280000.0,160429000.0,64.65828819,162364350.0,159756695.7073454,34.22050157944828,False,False,1,,161398000.0,-0.002927284027346211,-0.002927284027346211,0.9939962081314514,1.0018711508197127,-0.007860235003092075
2025-08-01 16:00:00+09:00,160609000.0,160692000.0,159961000.0,160308000.0,94.03240374,162210850.0,159500530.88410237,33.483613546445554,False,False,1,,161398000.0,-0.0007542277269072528,-0.0007542277269072528,0.993246508630838,1.0018711508197127,-0.00860853432282005
2025-08-01 17:00:00+09:00,160307000.0,160485000.0,159523000.0,160004000.0,124.20801003,162031050.0,159237377.2578915,31.64018205121019,False,False,1,,161398000.0,-0.0018963495271602238,-0.0018963495271602238,0.9913629660838423,1.0018711508197127,-0.01048855905998769
2025-08-01 18:00:00+09:00,160004000.0,160840000.0,159981000.0,160391000.0,69.87693973,161851100.0,159122449.20519316,36.43769735671008,False,False,1,,161398000.0,0.0024186895327615865,0.0024186895327615865,0.9937607653130768,1.0018711508197127,-0.008095238095238266
2025-08-01 19:00:00+09:00,160390000.0,160400000.0,159900000.0,159902000.0,54.96746761,161669950.0,158928840.04416093,33.261283693757576,False,False,1,,161398000.0,-0.003048799496231047,-0.003048799496231047,0.9907309879924161,1.0018711508197127,-0.011119356833642624
2025-08-01 20:00:00+09:00,159901000.0,160480000.0,159787000.0,160360000.0,61.72201968,161488150.0,158910831.4496458,38.65521124117108,False,False,1,,161398000.0,0.00286425435579285,0.00286425435579285,0.9935686935401923,1.0018711508197127,-0.008286951144094168
2025-08-01 21:00:00+09:00,160361000.0,161012000.0,160261000.0,160776000.0,70.39478824,161327100.0,159007318.0361077,43.149625748719544,False,False,1,,161398000.0,0.0025941631329509107,0.0025941631329509107,0.9961461728150285,1.0018711508197127,-0.005714285714285783
