timestamp,open,high,low,close,volume
2025-08-02 03:00:00+09:00,159205000.0,159755000.0,158700000.0,158739000.0,121.6496992
2025-08-02 04:00:00+09:00,158739000.0,159027000.0,158139000.0,158260000.0,140.05608228
2025-08-02 05:00:00+09:00,158273000.0,159051000.0,158139000.0,159047000.0,89.83406421
2025-08-02 06:00:00+09:00,159047000.0,159294000.0,158809000.0,159020000.0,61.23334614
2025-08-02 07:00:00+09:00,159020000.0,159020000.0,158111000.0,158360000.0,170.36086762
2025-08-02 08:00:00+09:00,158360000.0,158588000.0,158100000.0,158102000.0,108.9620453
2025-08-02 09:00:00+09:00,158101000.0,159269000.0,158000000.0,159200000.0,167.65919592
2025-08-02 10:00:00+09:00,159200000.0,159286000.0,158711000.0,158902000.0,81.01145709
2025-08-02 11:00:00+09:00,158965000.0,159286000.0,158900000.0,159053000.0,37.08800697
2025-08-02 12:00:00+09:00,159054000.0,159362000.0,158991000.0,159095000.0,39.05169693
2025-08-02 13:00:00+09:00,159095000.0,159298000.0,158977000.0,159165000.0,37.75875614
2025-08-02 14:00:00+09:00,159134000.0,159167000.0,158792000.0,158869000.0,37.82839414
2025-08-02 15:00:00+09:00,158869000.0,158975000.0,158200000.0,158751000.0,87.58723143
2025-08-02 16:00:00+09:00,158871000.0,159100000.0,158649000.0,159086000.0,51.66851806
2025-08-02 17:00:00+09:00,159086000.0,159097000.0,158695000.0,158744000.0,28.07241252
2025-08-02 18:00:00+09:00,158743000.0,159000000.0,158584000.0,158690000.0,23.47915656
2025-08-02 19:00:00+09:00,158690000.0,158849000.0,158567000.0,158731000.0,25.12788096
2025-08-02 20:00:00+09:00,158731000.0,159066000.0,158650000.0,158869000.0,31.4853078
2025-08-02 21:00:00+09:00,158945000.0,159099000.0,158869000.0,159000000.0,35.68759515
2025-08-02 22:00:00+09:00,158944000.0,159000000.0,158600000.0,158770000.0,31.49670358
2025-08-02 23:00:00+09:00,158770000.0,158904000.0,158603000.0,158785000.0,47.16139875
2025-08-03 00:00:00+09:00,158785000.0,159080000.0,158425000.0,158425000.0,54.69969559
2025-08-03 01:00:00+09:00,158425000.0,158859000.0,158300000.0,158714000.0,54.48652956
2025-08-03 02:00:00+09:00,158846000.0,159071000.0,158300000.0,158366000.0,20.24922491
2025-08-03 03:00:00+09:00,158400000.0,158684000.0,158110000.0,158161000.0,53.57804124
2025-08-03 04:00:00+09:00,158331000.0,158674000.0,158000000.0,158000000.0,64.98399705
2025-08-03 05:00:00+09:00,158001000.0,158500000.0,158000000.0,158500000.0,56.77728954
2025-08-03 06:00:00+09:00,158500000.0,158671000.0,158130000.0,158330000.0,23.60347281
2025-08-03 07:00:00+09:00,158332000.0,158587000.0,158150000.0,158160000.0,35.09807162
2025-08-03 08:00:00+09:00,158159000.0,158160000.0,157115000.0,157376000.0,196.60033989
2025-08-03 09:00:00+09:00,157376000.0,157808000.0,156715000.0,157745000.0,210.36425127
2025-08-03 10:00:00+09:00,157741000.0,158270000.0,157741000.0,158151000.0,82.55054111
2025-08-03 11:00:00+09:00,158153000.0,159000000.0,158100000.0,159000000.0,56.42468809
2025-08-03 12:00:00+09:00,158999000.0,159507000.0,158931000.0,159375000.0,70.43704594
2025-08-03 13:00:00+09:00,159375000.0,159382000.0,158625000.0,158799000.0,60.45441773
2025-08-03 14:00:00+09:00,158799000.0,159100000.0,158700000.0,158815000.0,38.50370387
2025-08-03 15:00:00+09:00,158815000.0,158843000.0,158511000.0,158566000.0,30.48460568
2025-08-03 16:00:00+09:00,158566000.0,159075000.0,158555000.0,159045000.0,34.68771009
2025-08-03 17:00:00+09:00,159047000.0,159350000.0,159000000.0,159200000.0,32.50966173
2025-08-03 18:00:00+09:00,159200000.0,159250000.0,159061000.0,159195000.0,19.34889899
2025-08-03 19:00:00+09:00,159196000.0,159670000.0,159195000.0,159668000.0,58.39911709
2025-08-03 20:00:00+09:00,159668000.0,160185000.0,159667000.0,159745000.0,92.34594092
2025-08-03 21:00:00+09:00,159745000.0,159932000.0,159194000.0,159775000.0,41.49462427
2025-08-03 22:00:00+09:00,159775000.0,159793000.0,159413000.0,159457000.0,33.17144533
2025-08-03 23:00:00+09:00,159489000.0,159764000.0,159100000.0,159326000.0,32.62601007
2025-08-04 00:00:00+09:00,159326000.0,159352000.0,159090000.0,159348000.0,22.52490796
2025-08-04 01:00:00+09:00,159348000.0,159446000.0,159126000.0,159409000.0,11.93256976
2025-08-04 02:00:00+09:00,159426000.0,159600000.0,159315000.0,159596000.0,9.8764669
2025-08-04 03:00:00+09:00,159528000.0,159950000.0,159495000.0,159904000.0,11.15976361
2025-08-04 04:00:00+09:00,159904000.0,160217000.0,159546000.0,159803000.0,37.30152931
2025-08-04 05:00:00+09:00,159667000.0,160106000.0,159655000.0,160106000.0,10.77560599
2025-08-04 06:00:00+09:00,160030000.0,160208000.0,159998000.0,160108000.0,23.17528884
2025-08-04 07:00:00+09:00,160106000.0,160248000.0,159750000.0,160145000.0,29.58212874
2025-08-04 08:00:00+09:00,160145000.0,160324000.0,160096000.0,160227000.0,53.9703733
2025-08-04 09:00:00+09:00,160208000.0,161400000.0,159900000.0,161287000.0,121.47991323
2025-08-04 10:00:00+09:00,161287000.0,161298000.0,160351000.0,160351000.0,75.70938791
2025-08-04 11:00:00+09:00,160352000.0,160721000.0,160088000.0,160601000.0,59.69967056
2025-08-04 12:00:00+09:00,160601000.0,160697000.0,160210000.0,160228000.0,29.78906389
2025-08-04 13:00:00+09:00,160224000.0,160464000.0,160090000.0,160099000.0,31.8963981
2025-08-04 14:00:00+09:00,160099000.0,160100000.0,159610000.0,159888000.0,59.45362709
2025-08-04 15:00:00+09:00,159888000.0,160000000.0,159590000.0,159915000.0,31.11921235
2025-08-04 16:00:00+09:00,159914000.0,160467000.0,159890000.0,160332000.0,45.11966105
2025-08-04 17:00:00+09:00,160303000.0,160332000.0,159700000.0,159922000.0,33.3190618
2025-08-04 18:00:00+09:00,159963000.0,160158000.0,159703000.0,159704000.0,25.55416427
2025-08-04 19:00:00+09:00,159704000.0,159960000.0,159700000.0,159707000.0,24.57612988
2025-08-04 20:00:00+09:00,159707000.0,159912000.0,159630000.0,159907000.0,18.03507428
2025-08-04 21:00:00+09:00,159907000.0,159907000.0,159700000.0,159741000.0,21.00810382
2025-08-04 22:00:00+09:00,159741000.0,160410000.0,159500000.0,160353000.0,85.33463495
2025-08-04 23:00:00+09:00,160354000.0,160998000.0,160048000.0,160065000.0,124.56102991
2025-08-05 00:00:00+09:00,160107000.0,160546000.0,160065000.0,160410000.0,26.35038802
2025-08-05 01:00:00+09:00,160410000.0,160900000.0,160359000.0,160736000.0,36.86502853
2025-08-05 02:00:00+09:00,160783000.0,161100000.0,160467000.0,160496000.0,39.12791566
2025-08-05 03:00:00+09:00,160467000.0,160688000.0,160392000.0,160408000.0,11.25414364
2025-08-05 04:00:00+09:00,160408000.0,160700000.0,160204000.0,160298000.0,11.61500655
2025-08-05 05:00:00+09:00,160298000.0,160660000.0,160094000.0,160321000.0,23.55867158
2025-08-05 06:00:00+09:00,160321000.0,160833000.0,160270000.0,160719000.0,35.70157237
2025-08-05 07:00:00+09:00,160706000.0,160802000.0,160606000.0,160703000.0,40.56267411
2025-08-05 08:00:00+09:00,160703000.0,160745000.0,160326000.0,160332000.0,37.98668679
2025-08-05 09:00:00+09:00,160333000.0,160571000.0,160208000.0,160281000.0,56.37731292
2025-08-05 10:00:00+09:00,160359000.0,160477000.0,159900000.0,159906000.0,50.60836984
2025-08-05 11:00:00+09:00,159906000.0,160015000.0,159599000.0,159967000.0,67.11470164
2025-08-05 12:00:00+09:00,159967000.0,160014000.0,159384000.0,159407000.0,66.48471972
2025-08-05 13:00:00+09:00,159407000.0,159756000.0,159387000.0,159740000.0,50.65747498
2025-08-05 14:00:00+09:00,159739000.0,159972000.0,159576000.0,159972000.0,30.11539555
2025-08-05 15:00:00+09:00,159972000.0,160000000.0,159600000.0,159625000.0,29.92419983
2025-08-05 16:00:00+09:00,159625000.0,159846000.0,159375000.0,159488000.0,47.94161978
2025-08-05 17:00:00+09:00,159488000.0,159861000.0,159312000.0,159683000.0,39.00953001
2025-08-05 18:00:00+09:00,159684000.0,160100000.0,159602000.0,159995000.0,30.14464248
2025-08-05 19:00:00+09:00,159995000.0,160420000.0,159910000.0,160060000.0,40.60410724
2025-08-05 20:00:00+09:00,160060000.0,160168000.0,159910000.0,160000000.0,24.07869594
2025-08-05 21:00:00+09:00,160000000.0,160029000.0,158987000.0,159287000.0,102.67599686
2025-08-05 22:00:00+09:00,159366000.0,160015000.0,159265000.0,159872000.0,45.14905034
2025-08-05 23:00:00+09:00,159873000.0,159888000.0,158220000.0,158697000.0,178.26646698
2025-08-06 00:00:00+09:00,158695000.0,158911000.0,158206000.0,158446000.0,77.49653257
2025-08-06 01:00:00+09:00,158446000.0,158852000.0,158231000.0,158667000.0,25.76135623
2025-08-06 02:00:00+09:00,158667000.0,159004000.0,158645000.0,159004000.0,20.90535748
2025-08-06 03:00:00+09:00,159003000.0,159280000.0,158888000.0,159280000.0,11.49434036
2025-08-06 04:00:00+09:00,159281000.0,159554000.0,159062000.0,159398000.0,17.33667557
2025-08-06 05:00:00+09:00,159398000.0,159890000.0,159320000.0,159537000.0,25.79141068
2025-08-06 06:00:00+09:00,159537000.0,159704000.0,159300000.0,159450000.0,25.01353491
2025-08-06 07:00:00+09:00,159450000.0,159795000.0,159100000.0,159791000.0,36.09413127
2025-08-06 08:00:00+09:00,159791000.0,160135000.0,159787000.0,159999000.0,65.11820199
2025-08-06 09:00:00+09:00,159999000.0,160115000.0,159373000.0,159425000.0,57.41143733
2025-08-06 10:00:00+09:00,159439000.0,159513000.0,159100000.0,159295000.0,33.57665578
2025-08-06 11:00:00+09:00,159295000.0,159297000.0,159016000.0,159079000.0,29.3808901
2025-08-06 12:00:00+09:00,159079000.0,159147000.0,158900000.0,159054000.0,35.93403455
2025-08-06 13:00:00+09:00,159053000.0,159136000.0,158605000.0,158731000.0,50.58654266
2025-08-06 14:00:00+09:00,158731000.0,160000000.0,158729000.0,159749000.0,79.70926552
2025-08-06 15:00:00+09:00,159749000.0,159750000.0,159463000.0,159715000.0,31.12029016
2025-08-06 16:00:00+09:00,159715000.0,159930000.0,159594000.0,159665000.0,21.74225648
2025-08-06 17:00:00+09:00,159665000.0,159860000.0,159205000.0,159511000.0,23.80294803
2025-08-06 18:00:00+09:00,159511000.0,159929000.0,159421000.0,159639000.0,19.21049243
2025-08-06 19:00:00+09:00,159640000.0,159741000.0,159370000.0,159520000.0,19.48027513
2025-08-06 20:00:00+09:00,159538000.0,159842000.0,159510000.0,159681000.0,20.06764815
2025-08-06 21:00:00+09:00,159680000.0,159860000.0,159150000.0,159199000.0,32.87616274
2025-08-06 22:00:00+09:00,159199000.0,159800000.0,159010000.0,159576000.0,45.05704135
2025-08-06 23:00:00+09:00,159694000.0,160530000.0,159216000.0,160529000.0,88.49136757
2025-08-07 00:00:00+09:00,160529000.0,160864000.0,160267000.0,160848000.0,111.88523704
2025-08-07 01:00:00+09:00,160781000.0,160900000.0,160304000.0,160508000.0,45.71777046
2025-08-07 02:00:00+09:00,160507000.0,160850000.0,160427000.0,160721000.0,22.94416842
2025-08-07 03:00:00+09:00,160724000.0,160955000.0,160356000.0,160551000.0,28.27687716
2025-08-07 04:00:00+09:00,160677000.0,160677000.0,160073000.0,160373000.0,8.9715347
2025-08-07 05:00:00+09:00,160373000.0,160532000.0,160010000.0,160133000.0,11.74910189
2025-08-07 06:00:00+09:00,160133000.0,160398000.0,160010000.0,160107000.0,23.82700332
2025-08-07 07:00:00+09:00,160107000.0,160323000.0,160036000.0,160263000.0,21.05776108
2025-08-07 08:00:00+09:00,160263000.0,160326000.0,160000000.0,160000000.0,26.02615057
2025-08-07 09:00:00+09:00,160000000.0,160233000.0,159950000.0,160189000.0,31.02271631
2025-08-07 10:00:00+09:00,160188000.0,160500000.0,159786000.0,159981000.0,40.43435042
2025-08-07 11:00:00+09:00,159981000.0,160061000.0,159649000.0,159740000.0,22.09823154
2025-08-07 12:00:00+09:00,159717000.0,159923000.0,159693000.0,159799000.0,18.4363983
2025-08-07 13:00:00+09:00,159800000.0,159954000.0,159524000.0,159627000.0,31.50119804
2025-08-07 14:00:00+09:00,159627000.0,159766000.0,159567000.0,159719000.0,29.32790091
2025-08-07 15:00:00+09:00,159719000.0,159828000.0,159540000.0,159610000.0,45.68565566
2025-08-07 16:00:00+09:00,159636000.0,159779000.0,159609000.0,159741000.0,29.24480742
2025-08-07 17:00:00+09:00,159741000.0,160002000.0,159691000.0,159776000.0,35.07222875
2025-08-07 18:00:00+09:00,159800000.0,160000000.0,159776000.0,159954000.0,20.67274816
2025-08-07 19:00:00+09:00,159955000.0,161700000.0,159954000.0,161338000.0,266.70777423
2025-08-07 20:00:00+09:00,161337000.0,161579000.0,161230000.0,161290000.0,165.54489449
2025-08-07 21:00:00+09:00,161290000.0,161341000.0,160870000.0,161036000.0,104.24064925
2025-08-07 22:00:00+09:00,161035000.0,161450000.0,160901000.0,161413000.0,76.5064204
2025-08-07 23:00:00+09:00,161411000.0,161413000.0,160891000.0,161043000.0,59.82289552
2025-08-08 00:00:00+09:00,161005000.0,161455000.0,161001000.0,161450000.0,39.88236899
2025-08-08 01:00:00+09:00,161453000.0,161460000.0,160500000.0,161115000.0,39.60724001
2025-08-08 02:00:00+09:00,161095000.0,161400000.0,160945000.0,161225000.0,21.159112
2025-08-08 03:00:00+09:00,161277000.0,161300000.0,160872000.0,161250000.0,11.69632079
2025-08-08 04:00:00+09:00,161251000.0,162000000.0,161209000.0,161957000.0,90.6879744
2025-08-08 05:00:00+09:00,161914000.0,161991000.0,161426000.0,161469000.0,34.37788246
2025-08-08 06:00:00+09:00,161458000.0,161713000.0,161066000.0,161155000.0,68.84410468
2025-08-08 07:00:00+09:00,161160000.0,161967000.0,161100000.0,161959000.0,101.02428761
2025-08-08 08:00:00+09:00,161959000.0,161991000.0,161639000.0,161853000.0,90.01304626
2025-08-08 09:00:00+09:00,161853000.0,161994000.0,161400000.0,161480000.0,125.48664626
2025-08-08 10:00:00+09:00,161501000.0,161501000.0,160899000.0,160990000.0,113.91344315
2025-08-08 11:00:00+09:00,160904000.0,161000000.0,160624000.0,160624000.0,75.15037188
2025-08-08 12:00:00+09:00,160622000.0,161024000.0,160589000.0,160880000.0,95.23105331
2025-08-08 13:00:00+09:00,160880000.0,161200000.0,160746000.0,161001000.0,63.63892648
2025-08-08 14:00:00+09:00,161001000.0,161007000.0,160366000.0,160454000.0,78.31644772
2025-08-08 15:00:00+09:00,160454000.0,160782000.0,160380000.0,160666000.0,47.13080374
2025-08-08 16:00:00+09:00,160666000.0,160948000.0,160600000.0,160891000.0,41.93196648
2025-08-08 17:00:00+09:00,160839000.0,160890000.0,160444000.0,160635000.0,51.98947514
