SignalDate,NextDate,Market,AssetType,Symbol,Name,Sector,MomentumScore,FlowScore,MAD63,TargetWeight,NextMonthReturn,Contribution
2020-06-30,2020-07-31,KR,STOCK,083450,083450,Unknown,0.2168641526313133,0.09771443940413865,0.02102432465468773,0.18043475252035784,0.1063829787234043,0.019195186438335947
2020-06-30,2020-07-31,KR,STOCK,007810,007810,Unknown,0.16272162097621068,0.02725114244370071,0.02648496618228091,0.1432329114512593,0.2558139534883721,0.03664097734799657
2020-06-30,2020-07-31,KR,STOCK,008350,008350,Unknown,0.14504802914590648,0.00018093001276520173,0.022295533274413692,0.17014703211112125,-0.09886547811993518,-0.016821667680353966
2020-06-30,2020-07-31,KR,STOCK,006400,006400,Unknown,0.10994847187802792,0.019700876951790854,0.015768802755123157,0.18447116301260902,0.09353507565336994,0.017254524188249524
2020-06-30,2020-07-31,KR,STOCK,003230,003230,Unknown,0.10056119328228952,0.034302492189301585,0.016129032258064502,0.18447116301260902,-0.05555555555555558,-0.01024839794514495
2020-07-31,2020-08-31,US,STOCK,TSLA,Tesla,Consumer Discretionary,0.4377586253234165,0.5931031320380842,0.020455637694395623,0.1374832429981062,0.7414521252787116,0.10193724271115538
2020-07-31,2020-08-31,US,STOCK,AMD,AMD,Information Technology,0.19326863825983406,0.35247132275636184,0.014554101609626002,0.18232538896365985,0.17293038017401874,0.03152959882886154
2020-07-31,2020-08-31,US,STOCK,NVDA,Nvidia,Information Technology,0.1822685334207777,0.3249757433694339,0.01805913183019081,0.1557277190434076,0.2599920320686251,0.04048796612350747
2020-07-31,2020-08-31,US,STOCK,PYPL,PayPal,Financials,0.1447740131682696,0.3368066216168661,0.015343844688717079,0.18232538896365985,0.04115869187117749,0.007504274504647861
2020-07-31,2020-08-31,US,STOCK,AAPL,Apple,Information Technology,0.12564143725031285,0.2136510202071767,0.010636099607429061,0.18232538896365985,0.2165691692529863,0.03948605802158741
2020-07-31,2020-08-31,US,STOCK,LRCX,Lam Research,Information Technology,0.11947160481452974,0.2212245321282488,0.017597502560553258,0.15981287106750655,-0.1082301863373023,-0.017296576814735502
2020-08-31,2020-10-30,US,STOCK,TSLA,Tesla,Consumer Discretionary,0.8519015953657256,1.046400380353186,0.02991035708951939,0.05112835080529329,-0.2213036287910849,-0.011314889567314993
2020-08-31,2020-10-30,US,STOCK,NVDA,Nvidia,Information Technology,0.237656428439942,0.4053381283015713,0.015062535711343639,0.10152787414358413,-0.06256314046044653,-0.006351902650695592
2020-08-31,2020-10-30,US,STOCK,AMD,AMD,Information Technology,0.2259576012972615,0.4097438964910709,0.014758163781107614,0.10362178199581994,-0.1709975647597577,-0.017719072377351715
2020-08-31,2020-10-30,US,STOCK,AAPL,Apple,Information Technology,0.190040901540122,0.38467692043002133,0.012392980451226276,0.12339785703714387,-0.15638545327168152,-0.0192976298055079
2020-08-31,2020-10-30,US,STOCK,CRM,Salesforce,Information Technology,0.14541323606934825,0.43036151951846846,0.014548069859245505,0.10511822150844756,-0.14810187988051127,-0.015568206215097077
2020-08-31,2020-10-30,US,STOCK,AMZN,Amazon,Consumer Discretionary,0.1419272929527739,0.300882313581215,0.012324047206200284,0.12408806980349421,-0.12020138474117592,-0.014915557820239702
2020-08-31,2020-10-30,KR,STOCK,006400,006400,Unknown,0.10754642436944668,-0.030563511104145503,0.015736864978613485,0.09717737504025256,-0.023204419889502725,-0.0022549446141937025
2020-08-31,2020-10-30,KR,STOCK,001200,001200,Unknown,0.0963178954605841,-0.0034839515915997175,0.021030193727562096,0.07271769579470333,0.00421940928270037,0.0003068257206527529
2020-08-31,2020-10-30,KR,STOCK,099320,099320,Unknown,0.05757085356790958,0.01000967735623375,0.016089436459046258,0.09504790511943076,-0.16666666666666663,-0.015841317519905123
2020-08-31,2020-10-30,KR,ETF,069500,069500,ETF,0.029278863976881758,,0.008609182451225217,0.1261748687518303,-0.019677996422182487,-0.002482868615867861
2020-10-30,2020-11-30,KR,STOCK,003620,003620,Unknown,0.19657894580555563,0.004353693802551211,0.017209011264080143,0.08551914835888712,-0.12059158134243464,-0.010312889335656472
2020-10-30,2020-11-30,US,STOCK,FDX,FedEx,Industrials,0.17208657424312834,0.4243559024262441,0.013505752842111085,0.10896837848341578,0.10448235510715764,0.011385272816155404
2020-10-30,2020-11-30,US,STOCK,FCX,Freeport-McMoran,,0.1431299077991849,0.3153031150401018,0.02078315657088048,0.07081214936640784,0.3489039207845386,0.024706636553120075
