date,Daily Top20,Weekly Top20,Weekly Buffer 20/25
2023-09-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-09-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-09-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-10-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-11-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2023-12-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-01-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-02-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-03-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-04-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-05-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-06-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-07-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-08-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-09-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-10-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-11-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2024-12-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-01-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-02-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-05,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-06,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-03-31,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-01,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-03,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-04,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-10,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-11,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-17,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-18,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-24,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-25,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-04-30,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-02,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-07,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-08,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-09,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-12,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-13,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-14,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-15,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-16,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-19,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-20,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-21,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-22,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-23,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-26,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-27,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-28,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-29,1.0044926845167086,1.005191391470398,1.0061208954300676
2025-05-30,1.0010119433498645,1.005191391470398,1.0061208954300676
2025-06-02,0.9953243613523067,0.999565486348677,1.0004897880144037
2025-06-04,1.0247175781411004,1.0290785699289697,1.0300301624452575
2025-06-05,1.040879467639942,1.03829070322187,1.039250814229706
2025-06-09,1.0714090525155981,1.0593954381836517,1.0603750648129715
2025-06-10,1.070696601642118,1.0567185288108483,1.0576956800928035
2025-06-11,1.0909190103279105,1.0751345646606358,1.0761287453146977
2025-06-12,1.1044719234962304,1.0828898477015139,1.0838911996926526
2025-06-13,1.0921296503291633,1.0696888462283347,1.0706779912077093
2025-06-16,1.1153144470868939,1.091364009506568,1.0889453682663455
2025-06-17,1.113321935952373,1.0878878010695623,1.0841126289096514
2025-06-18,1.1191905538196856,1.0891943559706623,1.082188186802165
2025-06-19,1.122701301023669,1.0932190845362362,1.0866681319234286
2025-06-20,1.1271675934283978,1.1007027082321157,1.0914332550437749
2025-06-23,1.125725251371746,1.0991151366691054,1.0917837105047428
2025-06-24,1.1434926482869923,1.1164625443646856,1.1081387532374725
2025-06-25,1.1479872861710154,1.1208509371151871,1.1096924194619664
2025-06-26,1.133370378994596,1.109546567121927,1.0985268329557336
