date,gross_return,net_return,turnover,nav
2015-04-14,0.0,0.0,0.0,1.0
2015-04-15,0.0,0.0,0.0,1.0
2015-04-16,0.0,0.0,0.0,1.0
2015-04-17,0.0,0.0,0.0,1.0
2015-04-20,0.0,0.0,0.0,1.0
2015-04-21,0.0,0.0,0.0,1.0
2015-04-22,0.0,0.0,0.0,1.0
2015-04-23,0.0,0.0,0.0,1.0
2015-04-24,0.0,0.0,0.0,1.0
2015-04-27,0.0,0.0,0.0,1.0
2015-04-28,0.0,0.0,0.0,1.0
2015-04-29,0.0,0.0,0.0,1.0
2015-04-30,0.0,0.0,0.0,1.0
2015-05-01,0.0,0.0,0.0,1.0
2015-05-04,0.0,0.0,0.0,1.0
2015-05-05,0.0,0.0,0.0,1.0
2015-05-06,0.0,0.0,0.0,1.0
2015-05-07,0.0,0.0,0.0,1.0
2015-05-08,0.0,0.0,0.0,1.0
2015-05-11,0.0,0.0,0.0,1.0
2015-05-12,0.0,0.0,0.0,1.0
2015-05-13,0.0,0.0,0.0,1.0
2015-05-14,0.0,0.0,0.0,1.0
2015-05-15,0.0,0.0,0.0,1.0
2015-05-18,0.0,0.0,0.0,1.0
2015-05-19,0.0,0.0,0.0,1.0
2015-05-20,0.0,0.0,0.0,1.0
2015-05-21,0.0,0.0,0.0,1.0
2015-05-22,0.0,0.0,0.0,1.0
2015-05-26,0.0,0.0,0.0,1.0
2015-05-27,0.0,0.0,0.0,1.0
2015-05-28,0.0,0.0,0.0,1.0
2015-05-29,0.0,0.0,0.0,1.0
2015-06-01,0.0,0.0,0.0,1.0
2015-06-02,0.0,0.0,0.0,1.0
2015-06-03,0.0,0.0,0.0,1.0
2015-06-04,0.0,0.0,0.0,1.0
2015-06-05,0.0,0.0,0.0,1.0
2015-06-08,0.0,0.0,0.0,1.0
2015-06-09,0.0,0.0,0.0,1.0
2015-06-10,0.0,0.0,0.0,1.0
2015-06-11,0.0,0.0,0.0,1.0
2015-06-12,0.0,0.0,0.0,1.0
2015-06-15,0.0,0.0,0.0,1.0
2015-06-16,0.0,0.0,0.0,1.0
2015-06-17,0.0,0.0,0.0,1.0
2015-06-18,0.0,0.0,0.0,1.0
2015-06-19,0.0,0.0,0.0,1.0
2015-06-22,0.0,0.0,0.0,1.0
2015-06-23,0.0,0.0,0.0,1.0
2015-06-24,0.0,0.0,0.0,1.0
2015-06-25,0.0,0.0,0.0,1.0
2015-06-26,0.0,0.0,0.0,1.0
2015-06-29,0.0,0.0,0.0,1.0
2015-06-30,0.0,0.0,0.0,1.0
2015-07-01,0.0,0.0,0.0,1.0
2015-07-02,0.0,0.0,0.0,1.0
2015-07-06,0.0,0.0,0.0,1.0
2015-07-07,0.0,0.0,0.0,1.0
2015-07-08,0.0,0.0,0.0,1.0
2015-07-09,0.0,0.0,0.0,1.0
2015-07-10,0.0,0.0,0.0,1.0
2015-07-13,0.0,0.0,0.0,1.0
2015-07-14,0.0,0.0,0.0,1.0
2015-07-15,0.0,0.0,0.0,1.0
2015-07-16,0.0,0.0,0.0,1.0
2015-07-17,0.0,0.0,0.0,1.0
2015-07-20,0.0,0.0,0.0,1.0
2015-07-21,0.0,0.0,0.0,1.0
2015-07-22,0.0,0.0,0.0,1.0
2015-07-23,0.0,0.0,0.0,1.0
2015-07-24,0.0,0.0,0.0,1.0
2015-07-27,0.0,0.0,0.0,1.0
2015-07-28,0.0,0.0,0.0,1.0
2015-07-29,0.0,0.0,0.0,1.0
2015-07-30,0.0,0.0,0.0,1.0
2015-07-31,0.0,0.0,0.0,1.0
2015-08-03,0.0,0.0,0.0,1.0
2015-08-04,0.0,0.0,0.0,1.0
2015-08-05,0.0,0.0,0.0,1.0
2015-08-06,0.0,0.0,0.0,1.0
2015-08-07,0.0,0.0,0.0,1.0
2015-08-10,0.0,0.0,0.0,1.0
2015-08-11,0.0,0.0,0.0,1.0
2015-08-12,0.0,0.0,0.0,1.0
2015-08-13,0.0,0.0,0.0,1.0
2015-08-14,0.0,0.0,0.0,1.0
2015-08-17,0.0,0.0,0.0,1.0
2015-08-18,0.0,0.0,0.0,1.0
2015-08-19,0.0,0.0,0.0,1.0
2015-08-20,0.0,0.0,0.0,1.0
2015-08-21,0.0,0.0,0.0,1.0
2015-08-24,0.0,0.0,0.0,1.0
2015-08-25,0.0,0.0,0.0,1.0
2015-08-26,0.0,0.0,0.0,1.0
2015-08-27,0.0,0.0,0.0,1.0
2015-08-28,0.0,0.0,0.0,1.0
2015-08-31,0.0,0.0,0.0,1.0
2015-09-01,0.0,0.0,0.0,1.0
2015-09-02,0.0,0.0,0.0,1.0
2015-09-03,0.0,0.0,0.0,1.0
2015-09-04,0.0,0.0,0.0,1.0
2015-09-08,0.0,0.0,0.0,1.0
2015-09-09,0.0,0.0,0.0,1.0
2015-09-10,0.0,0.0,0.0,1.0
2015-09-11,0.0,0.0,0.0,1.0
2015-09-14,0.0,0.0,0.0,1.0
2015-09-15,0.0,0.0,0.0,1.0
2015-09-16,0.0,0.0,0.0,1.0
2015-09-17,0.0,0.0,0.0,1.0
2015-09-18,0.0,0.0,0.0,1.0
2015-09-21,0.0,0.0,0.0,1.0
2015-09-22,0.0,0.0,0.0,1.0
2015-09-23,0.0,0.0,0.0,1.0
2015-09-24,0.0,0.0,0.0,1.0
2015-09-25,0.0,0.0,0.0,1.0
2015-09-28,0.0,0.0,0.0,1.0
2015-09-29,0.0,0.0,0.0,1.0
2015-09-30,0.0,0.0,0.0,1.0
2015-10-01,0.0,0.0,0.0,1.0
2015-10-02,0.0,0.0,0.0,1.0
2015-10-05,0.0,0.0,0.0,1.0
2015-10-06,0.0,0.0,0.0,1.0
2015-10-07,0.0,0.0,0.0,1.0
2015-10-08,0.0,0.0,0.0,1.0
2015-10-09,0.0,0.0,0.0,1.0
2015-10-12,0.0,0.0,0.0,1.0
2015-10-13,0.0,0.0,0.0,1.0
2015-10-14,0.0,0.0,0.0,1.0
2015-10-15,0.0,0.0,0.0,1.0
2015-10-16,0.0,0.0,0.0,1.0
2015-10-19,0.0,0.0,0.0,1.0
2015-10-20,0.0,0.0,0.0,1.0
2015-10-21,0.0,0.0,0.0,1.0
2015-10-22,0.0,0.0,0.0,1.0
2015-10-23,0.0,0.0,0.0,1.0
2015-10-26,0.0,0.0,0.0,1.0
2015-10-27,0.0,0.0,0.0,1.0
2015-10-28,0.0,0.0,0.0,1.0
2015-10-29,0.0,0.0,0.0,1.0
2015-10-30,0.0,0.0,0.0,1.0
2015-11-02,0.0,0.0,0.0,1.0
2015-11-03,0.0,0.0,0.0,1.0
2015-11-04,0.0,0.0,0.0,1.0
2015-11-05,0.0,0.0,0.0,1.0
2015-11-06,0.0,0.0,0.0,1.0
2015-11-09,0.0,0.0,0.0,1.0
2015-11-10,0.0,0.0,0.0,1.0
2015-11-11,0.0,0.0,0.0,1.0
2015-11-12,0.0,0.0,0.0,1.0
2015-11-13,0.0,0.0,0.0,1.0
2015-11-16,0.0,0.0,0.0,1.0
2015-11-17,0.0,0.0,0.0,1.0
2015-11-18,0.0,0.0,0.0,1.0
2015-11-19,0.0,0.0,0.0,1.0
2015-11-20,0.0,0.0,0.0,1.0
2015-11-23,0.0,0.0,0.0,1.0
2015-11-24,0.0,0.0,0.0,1.0
2015-11-25,0.0,0.0,0.0,1.0
2015-11-27,0.0,0.0,0.0,1.0
2015-11-30,0.0,0.0,0.0,1.0
2015-12-01,0.0,0.0,0.0,1.0
2015-12-02,0.0,0.0,0.0,1.0
2015-12-03,0.0,0.0,0.0,1.0
2015-12-04,0.0,0.0,0.0,1.0
2015-12-07,0.0,0.0,0.0,1.0
2015-12-08,0.0,0.0,0.0,1.0
2015-12-09,0.0,0.0,0.0,1.0
2015-12-10,0.0,0.0,0.0,1.0
2015-12-11,0.0,0.0,0.0,1.0
2015-12-14,0.0,0.0,0.0,1.0
2015-12-15,0.0,0.0,0.0,1.0
2015-12-16,0.0,0.0,0.0,1.0
2015-12-17,0.0,0.0,0.0,1.0
2015-12-18,0.0,0.0,0.0,1.0
2015-12-21,0.0,0.0,0.0,1.0
2015-12-22,0.0,0.0,0.0,1.0
2015-12-23,0.0,0.0,0.0,1.0
2015-12-24,0.0,0.0,0.0,1.0
2015-12-28,0.0,0.0,0.0,1.0
2015-12-29,0.0,0.0,0.0,1.0
2015-12-30,0.0,0.0,0.0,1.0
2015-12-31,0.0,0.0,0.0,1.0
2016-01-04,0.0,0.0,0.0,1.0
2016-01-05,0.0,0.0,0.0,1.0
2016-01-06,0.0,0.0,0.0,1.0
2016-01-07,0.0,0.0,0.0,1.0
2016-01-08,0.0,0.0,0.0,1.0
2016-01-11,0.0,0.0,0.0,1.0
2016-01-12,0.0,0.0,0.0,1.0
2016-01-13,0.0,0.0,0.0,1.0
2016-01-14,0.0,0.0,0.0,1.0
2016-01-15,0.0,0.0,0.0,1.0
2016-01-19,0.0,0.0,0.0,1.0
2016-01-20,0.0,0.0,0.0,1.0
2016-01-21,0.0,0.0,0.0,1.0
2016-01-22,0.0,0.0,0.0,1.0
2016-01-25,0.0,0.0,0.0,1.0
2016-01-26,0.0,0.0,0.0,1.0
2016-01-27,0.0,0.0,0.0,1.0
2016-01-28,0.0,0.0,0.0,1.0
2016-01-29,0.0,0.0,0.0,1.0
2016-02-01,0.0,0.0,0.0,1.0
2016-02-02,0.0,0.0,0.0,1.0
2016-02-03,0.0,0.0,0.0,1.0
2016-02-04,0.0,0.0,0.0,1.0
2016-02-05,0.0,0.0,0.0,1.0
2016-02-08,0.0,0.0,0.0,1.0
2016-02-09,0.0,0.0,0.0,1.0
2016-02-10,0.0,0.0,0.0,1.0
2016-02-11,0.0,0.0,0.0,1.0
2016-02-12,0.0,0.0,0.0,1.0
2016-02-16,0.0,0.0,0.0,1.0
2016-02-17,0.0,0.0,0.0,1.0
2016-02-18,0.0,0.0,0.0,1.0
2016-02-19,0.0,0.0,0.0,1.0
2016-02-22,0.0,0.0,0.0,1.0
2016-02-23,0.0,0.0,0.0,1.0
2016-02-24,0.0,0.0,0.0,1.0
2016-02-25,0.0,0.0,0.0,1.0
2016-02-26,0.0,0.0,0.0,1.0
2016-02-29,0.0,-0.0007,1.0,0.9993
2016-03-01,0.021867734328937034,0.021867734328937034,0.0,1.0211524269149068
2016-03-02,0.0007812667206858913,0.0007812667206858913,0.0,1.0219502193228032
2016-03-03,-0.0015645131919799322,-0.0015645131919799322,0.0,1.020351364723126
2016-03-04,0.0012520894640996318,0.0012520894640996318,0.0,1.0216289359165756
2016-03-07,-0.011430493556098695,-0.011430493556098695,0.0,1.0099512129478572
2016-03-08,-0.0007494033242853029,-0.0007494033242853029,0.0,1.009194352151508
2016-03-09,0.006025195836128122,0.006025195836128122,0.0,1.0152749457599355
2016-03-10,-7.226949207539423e-05,-7.226949207539423e-05,0.0,1.0152015723552885
2016-03-11,0.011317357223823661,0.011317357223823661,0.0,1.0266909712038208
2016-03-14,0.0033043091090730393,0.0033043091090730393,0.0,1.0300834755321726
2016-03-15,-0.0007244159975861758,-0.0007244159975861758,0.0,1.029337266583648
2016-03-16,0.006133883043757153,0.006133883043757153,0.0,1.0356511009894527
2016-03-17,-0.0016192429794234468,-0.0016192429794234468,0.0,1.0339741302150434
2016-03-18,0.003813362592942837,0.003813362592942837,0.0,1.037917048485276
2016-03-21,0.0013838028485695097,0.0013838028485695097,0.0,1.0393533210535488
2016-03-22,-0.00017200796890672857,-0.00017200796890672857,0.0,1.039174543999818
2016-03-23,-0.0014239419746403192,-0.0014239419746403192,0.0,1.0376948197476388
2016-03-24,0.002683892084413747,0.002683892084413747,0.0,1.0404798806603965
2016-03-28,3.5531846243408595e-05,3.5531846243408595e-05,0.0,1.0405168508315357
2016-03-29,0.014399488770534957,0.014399488770534957,0.0,1.0554997615406367
2016-03-30,0.003778942661525203,0.003778942661525203,0.0,1.0594884346187523
2016-03-31,-0.0019965533075964608,-0.002206553307596461,0.30000000000000004,1.0571506169089842
2016-04-01,0.011360682425849863,0.011360682425849863,0.0,1.0691605693439783
2016-04-04,-0.006105743197449394,-0.006105743197449394,0.0,1.0626325494707252
2016-04-05,-0.006677861824616405,-0.006677861824616405,0.0,1.05553643613502
2016-04-06,0.009551314796444497,0.009551314796444497,0.0,1.0656181969156626
2016-04-07,-0.006810797450489432,-0.006810797450489432,0.0,1.0583604872169143
2016-04-08,0.0007394247508775991,0.0007394247508775991,0.0,1.0591430651565135
2016-04-11,-0.005531998882261752,-0.005531998882261752,0.0,1.0532838869039123
2016-04-12,0.008465085784892419,0.008465085784892419,0.0,1.0622000253623989
2016-04-13,0.005585810951410458,0.005585810951410458,0.0,1.0681332738966567
2016-04-14,-0.0006056744861327511,-0.0006056744861327511,0.0,1.067486332824868
2016-04-15,0.003934184869985603,0.003934184869985603,0.0,1.0716860214043842
2016-04-18,0.005557209825547765,0.005557209825547765,0.0,1.077641605492435
2016-04-19,-0.007686174572303539,-0.007686174572303539,0.0,1.0693586639862425
2016-04-20,0.00030864093594475415,0.00030864093594475415,0.0,1.0696887118451557
2016-04-21,-0.006007727042223926,-0.006007727042223926,0.0,1.0632623140442419
2016-04-22,-0.011455887684380769,-0.011455887684380769,0.0,1.0510817003955162
2016-04-25,0.0004272768277585494,0.0004272768277585494,0.0,1.0515308032501762
2016-04-26,-0.00135990993709324,-0.00135990993709324,0.0,1.0501008160616767
2016-04-27,0.0005593148480655449,0.0005593148480655449,0.0,1.0506881530400658
2016-04-28,-0.0033203626642485215,-0.0033203626642485215,0.0,1.0471994873249433
2016-04-29,0.0050249700606685155,0.0050249700606685155,0.0,1.0524616333962986
2016-05-02,0.012772832201069385,0.012772832201069385,0.0,1.065904549237733
2016-05-03,-0.008272455718660688,-0.008272455718660688,0.0,1.057086901053845
2016-05-04,-0.0006264678364545863,-0.0006264678364545863,0.0,1.0564246701099973
2016-05-05,-0.0018740120324046432,-0.0018740120324046432,0.0,1.054444917566882
2016-05-06,0.006384086140314921,0.006384086140314921,0.0,1.061176584750846
2016-05-09,0.003015555891792526,0.003015555891792526,0.0,1.0643766220532238
2016-05-10,0.014742642332311864,0.014742642332311864,0.0,1.0800683458990288
2016-05-11,-0.008009516260052179,-0.008009516260052179,0.0,1.0714175209205827
2016-05-12,0.0038026274843417644,0.0038026274843417644,0.0,1.0754917226328407
2016-05-13,-0.007695795589368111,-0.007695795589368111,0.0,1.067214958177401
2016-05-16,0.006361708241525331,0.006361708241525331,0.0,1.0740042683723172
2016-05-17,-0.012638959001318418,-0.012638959001318418,0.0,1.0604299724571185
2016-05-18,-0.0011960989554929361,-0.0011960989554929361,0.0,1.0591615932746892
2016-05-19,-0.002891408853866624,-0.002891408853866624,0.0,1.0560991240662192
2016-05-20,0.005677590680536301,0.005677590680536301,0.0,1.06209522261074
2016-05-23,-0.0033189749376775707,-0.0033189749376775707,0.0,1.058570155185468
2016-05-24,0.016592483744210518,0.016592483744210518,0.0,1.0761344632774894
2016-05-25,0.0020779797279039387,0.0020779797279039387,0.0,1.0783706488766789
2016-05-26,0.0026086225976925557,0.0026086225976925557,0.0,1.0811837109200269
2016-05-27,0.0029444751320843953,0.0029444751320843953,0.0,1.0843672294700455
2016-05-31,-0.002630396981740624,-0.003050396981740624,0.6000000000000001,1.0810594789461716
2016-06-01,0.0016137405402731843,0.0016137405402731843,0.0,1.0828040284537936
2016-06-02,0.0016294767230459143,0.0016294767230459143,0.0,1.0845684324137794
2016-06-03,0.0018512699126651154,0.0018512699126651154,0.0,1.0865762613209335
2016-06-06,7.568191350434397e-05,7.568191350434397e-05,0.0,1.0866584954915588
2016-06-07,-0.0003474655566366448,-0.0003474655566366448,0.0,1.0862809190925489
2016-06-08,0.006337902630895719,0.006337902630895719,0.0,1.0931656617875571
2016-06-09,0.002792015434539691,0.002792015434539691,0.0,1.096217797187777
2016-06-10,-0.005677997055336337,-0.005677997055336337,0.0,1.0899934757633374
2016-06-13,-0.0053641192099911136,-0.0053641192099911136,0.0,1.0841466208212303
2016-06-14,0.0022360249870697403,0.0022360249870697403,0.0,1.0865707997550336
2016-06-15,-0.0013306027083349492,-0.0013306027083349492,0.0,1.085125005706082
2016-06-16,0.0028510313362152765,0.0028510313362152765,0.0,1.088218731101061
2016-06-17,-0.008361114374884635,-0.008361114374884635,0.0,1.0791200098254332
2016-06-20,0.006225445374820933,0.006225445374820933,0.0,1.0858380124994778
2016-06-21,0.00329288539761638,0.00329288539761638,0.0,1.0894135526350142
2016-06-22,-0.005016864373076163,-0.005016864373076163,0.0,1.0839481125952533
2016-06-23,0.009032977273868783,0.009032977273868783,0.0,1.0937393912623792
2016-06-24,-0.024577275737485225,-0.024577275737485225,0.0,1.0668582566583744
2016-06-27,-0.005234222735216797,-0.005234222735216797,0.0,1.0612740829161194
2016-06-28,0.015204439474132496,0.015204439474132496,0.0,1.0774101604752828
2016-06-29,0.009740215789363675,0.009740215789363675,0.0,1.0879043679319649
2016-06-30,0.011458019523392577,0.011178019523392577,0.4,1.1000649841962924
2016-07-01,0.0026698743389776676,0.0026698743389776676,0.0,1.103002019468806
2016-07-05,0.0019050695577720823,0.0019050695577720823,0.0,1.105103315038257
2016-07-06,0.0041716433421698455,0.0041716433421698455,0.0,1.1097134119248462
2016-07-07,-0.0034467695591697267,-0.0034467695591697267,0.0,1.105888485517221
2016-07-08,0.014045895333856286,0.014045895333856286,0.0,1.1214216794357128
2016-07-11,0.0038164818092309813,0.0038164818092309813,0.0,1.1257015648757565
2016-07-12,-0.00047400894020852545,-0.00047400894020852545,0.0,1.1251679722699985
2016-07-13,0.0012763464924886222,0.0012763464924886222,0.0,1.1266040764648657
2016-07-14,0.00309791091250225,0.00309791091250225,0.0,1.1300941955274157
2016-07-15,-0.0006517424124291959,-0.0006517424124291959,0.0,1.1293576652101505
2016-07-18,0.003551579394332949,0.003551579394332949,0.0,1.1333686686227429
2016-07-19,0.0013861519818802513,0.0013861519818802513,0.0,1.1349396898489554
2016-07-20,0.004348071914651141,0.004348071914651141,0.0,1.1398744892392105
2016-07-21,-0.005408604675405522,-0.005408604675405522,0.0,1.133709358747336
2016-07-22,0.006696216179156978,0.006696216179156978,0.0,1.1413009216978416
2016-07-25,-0.0020734761508865887,-0.0020734761508865887,0.0,1.1389344614557162
2016-07-26,-0.0030400036760794167,-0.0030400036760794167,0.0,1.1354720965060774
2016-07-27,-0.004381019828887544,-0.004381019828887544,0.0,1.1304975707361358
2016-07-28,0.004849789419001627,0.004849789419001627,0.0,1.135980245892899
2016-07-29,0.0039949816086740746,0.0039949816086740746,0.0,1.1405184660830583
2016-08-01,0.0027022709548144234,0.0027022709548144234,0.0,1.143600456007384
2016-08-02,-0.005771693778843296,-0.005771693778843296,0.0,1.1369999443699639
2016-08-03,-0.0018147619057446778,-0.0018147619057446778,0.0,1.1349365601840875
2016-08-04,0.0019075070108973194,0.0019075070108973194,0.0,1.1371014596295623
2016-08-05,0.004705196770990693,0.004705196770990693,0.0,1.1424517457457002
2016-08-08,-0.0016792866798459873,-0.0016792866798459873,0.0,1.1405332417467027
2016-08-09,0.000675679864045986,0.000675679864045986,0.0,1.141303877092426
2016-08-10,3.072679016581902e-05,3.072679016581902e-05,0.0,1.1413389456971728
2016-08-11,0.002577746955136623,0.002577746955136623,0.0,1.1442810286892227
2016-08-12,-0.0007896594243697707,-0.0007896594243697707,0.0,1.1433774363907907
2016-08-15,-0.002568734017809271,-0.002568734017809271,0.0,1.140440403874738
2016-08-16,-0.007794265234039039,-0.007794265234039039,0.0,1.1315515088833237
2016-08-17,0.0004931241068917401,0.0004931241068917401,0.0,1.1321095042105438
2016-08-18,0.0012267898762737429,0.0012267898762737429,0.0,1.1334983646891426
2016-08-19,0.000323159571454357,0.000323159571454357,0.0,1.1338646655349196
2016-08-22,0.00021837740646232792,0.00021837740646232792,0.0,1.1341122759598585
2016-08-23,0.001709536230702569,0.001709536230702569,0.0,1.1360510819852963
2016-08-24,-0.004694695381621062,-0.004694695381621062,0.0,1.1307176682174143
2016-08-25,0.0015352821386013904,0.0015352821386013904,0.0,1.1324536388572295
2016-08-26,-0.0025789460105822724,-0.0025789460105822724,0.0,1.1295331020631292
2016-08-29,0.005036098466539863,0.005036098466539863,0.0,1.1352215419863354
2016-08-30,-0.0034629684904569137,-0.0034629684904569137,0.0,1.131290305556749
2016-08-31,0.0003233343696512459,-0.0003066656303487542,0.9000000000000001,1.1309433777020879
2016-09-01,0.002801648679412955,0.002801648679412955,0.0,1.1341118837227178
2016-09-02,0.002313261505353198,0.002313261505353198,0.0,1.1367353810860972
2016-09-06,0.004999526781628151,0.004999526781628151,0.0,1.1424185200674613
2016-09-07,-0.0022039833671007036,-0.0022039833671007036,0.0,1.1399006486509649
2016-09-08,-0.0016339242859244928,-0.0016339242859244928,0.0,1.138038137297593
2016-09-09,-0.03022922834116376,-0.03022922834116376,0.0,1.1036361225842712
2016-09-12,0.016452128294059454,0.016452128294059454,0.0,1.121793285662986
2016-09-13,-0.014260142353210286,-0.014260142353210286,0.0,1.1057963537185562
2016-09-14,0.0009317714006037258,0.0009317714006037258,0.0,1.106826703135843
2016-09-15,0.009877023687156573,0.009877023687156573,0.0,1.1177588567002932
2016-09-16,-0.0022061300538422585,-0.0022061300538422585,0.0,1.1152929352935783
2016-09-19,0.003035758971934521,0.003035758971934521,0.0,1.118678695828231
2016-09-20,0.00011227508043216137,0.00011227508043216137,0.0,1.118804295568783
2016-09-21,0.010653725833533474,0.010653725833533474,0.0,1.1307237297951522
2016-09-22,0.007316438047983543,0.007316438047983543,0.0,1.1389965999135834
2016-09-23,-0.006257705148760972,-0.006257705148760972,0.0,1.131869095025883
2016-09-26,-0.0058303540762490004,-0.0058303540762490004,0.0,1.1252698974339186
2016-09-27,0.0074395070552865945,0.0074395070552865945,0.0,1.1336413507749799
2016-09-28,0.0035033401470133895,0.0035033401470133895,0.0,1.1376128820314644
2016-09-29,-0.008440336999972816,-0.008440336999972816,0.0,1.1280110459316084
2016-09-30,0.0032563599235538813,0.0029763599235538814,0.39999999999999997,1.1313684128020454
2016-10-03,-0.005233558395941645,-0.005233558395941645,0.0,1.1254473301463221
2016-10-04,-0.009524639338740218,-0.009524639338740218,0.0,1.1147278502319302
2016-10-05,0.0035420611380612313,0.0035420611380612313,0.0,1.1186762844297513
2016-10-06,0.00041380001070137065,0.00041380001070137065,0.0,1.1191391926882197
2016-10-07,0.0005450098177895711,0.0005450098177895711,0.0,1.1197491345357078
2016-10-10,0.0009105402056634628,0.0009105402056634628,0.0,1.1207687111429594
2016-10-11,-0.012128739582244351,-0.012128739582244351,0.0,1.1071751993135788
2016-10-12,0.002657006724571914,0.002657006724571914,0.0,1.1101169712634342
2016-10-13,-0.003104691318917641,-0.003104691318917641,0.0,1.1066704007397694
2016-10-14,0.0013443077554460671,0.0013443077554460671,0.0,1.1081581063422064
2016-10-17,-0.0024539976898035947,-0.0024539976898035947,0.0,1.1054386889093055
2016-10-18,0.004432783758926262,0.004432783758926262,0.0,1.1103388595759913
2016-10-19,-0.0024867890124064267,-0.0024867890124064267,0.0,1.1075776810999498
2016-10-20,-0.0016082579272171382,-0.0016082579272171382,0.0,1.1057964105143119
2016-10-21,-0.0013024708324117396,-0.0013024708324117396,0.0,1.1043561429430313
2016-10-24,0.006733313842391709,0.006733313842391709,0.0,1.11179211944724
2016-10-25,-0.004910449312363057,-0.004910449312363057,0.0,1.1063327205988096
2016-10-26,-0.0032186849652498686,-0.0032186849652498686,0.0,1.1027717841044542
2016-10-27,-0.0032071574932997504,-0.0032071574932997504,0.0,1.0992350213136641
2016-10-28,0.0013146155269847808,0.0013146155269847808,0.0,1.1006800927404885
2016-10-31,0.005457005092455958,0.005037005092455958,0.6000000000000001,1.1062242239727873
2016-11-01,-0.008118696094864741,-0.008118696094864741,0.0,1.0972431256855746
2016-11-02,-0.006842483611938034,-0.006842483611938034,0.0,1.0897352575797594
2016-11-03,-0.002064727950580569,-0.002064727950580569,0.0,1.0874852507347015
2016-11-04,-0.0038006867977170133,-0.0038006867977170133,0.0,1.083352059899522
2016-11-07,0.020359857293877105,0.020359857293877105,0.0,1.1054089532381042
2016-11-08,0.006871764319333822,0.006871764319333822,0.0,1.113005063041238
2016-11-09,-0.002733917266944419,-0.002733917266944419,0.0,1.109962199281193
2016-11-10,-0.012414880416312082,-0.012414880416312082,0.0,1.0961821513104901
2016-11-11,-0.0031257151313443033,-0.0031257151313443033,0.0,1.0927557981734295
2016-11-14,-0.007397470608592632,-0.007397470608592632,0.0,1.0846721692740724
2016-11-15,0.013099393539789563,0.013099393539789563,0.0,1.0988807168810508
